#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_15	4792913	19	N	N	1	*	*,15,*
contig_16	4758433	37	Y	N	2	*	16
contig_8	4045719	10	Y	N	1	*	8
contig_20	2992062	17	Y	N	1	*	20
contig_6	2845458	30	Y	N	2	*	6
contig_9	2718705	23	Y	N	1	*	9
contig_24	1366891	7	N	N	1	*	*,24,*
contig_7	1079389	6	N	N	1	*	*,7,*
contig_2	633862	6	N	N	1	*	*,2,*
contig_30	617810	6	N	N	1	*	*,30,*
contig_4	461001	6	N	N	1	*	*,4,*
contig_1	426035	6	N	N	1	*	*,1,*
contig_21	359434	6	N	N	1	*	*,21,*
contig_17	354812	6	N	N	1	*	*,17,*
contig_3	329948	6	N	N	1	*	*,3,*
contig_33	299958	5	N	N	1	*	*,33,*
contig_22	257358	6	N	N	1	*	*,22,*
contig_18	225028	7	N	N	1	*	*,18,*
contig_34	147925	6	N	N	1	*	*,34,*
contig_23	122071	3	N	N	1	*	*,23,*
contig_31	110006	27	Y	N	1	*	31
contig_5	97550	9	N	N	1	*	*,5,*
contig_32	81169	7	Y	N	1	*	32
contig_37	49572	70	Y	N	4	*	37
contig_11	26916	3	N	N	1	*	*,11,*
contig_12	26628	3	N	N	1	*	*,12,*
contig_28	23620	3	N	N	1	*	*,28,*
contig_10	17786	12	N	N	1	*	*,10,*
contig_19	16979	3	N	N	1	*	*,19,*
contig_25	13437	4	N	N	1	*	*,25,*
contig_26	13351	3	N	N	1	*	*,26,*
contig_35	12734	84	Y	N	4	*	35
contig_36	9126	23	Y	Y	1	*	36
contig_27	6240	4	N	N	1	*	*,27,*
contig_29	5826	7	Y	N	1	*	29
contig_14	4547	53	N	N	2	*	*,14,*
contig_13	3763	38	N	N	1	*	*,13,*
