#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_47	6783579	95	Y	N	1	*	47
contig_2	4753821	205	Y	N	3	*	2
contig_1	4744055	398	Y	N	6	*	1
contig_53	4035474	167	Y	N	2	*	53
contig_3	2985307	277	Y	N	4	*	3
contig_5	2838160	461	Y	N	4	*	5
contig_26	2715603	389	Y	N	4	*	26
contig_20	1415468	10	N	N	2	*	-14,8,20,-30
contig_22	912272	10	N	N	2	*	-14,8,22,-68,*
contig_60	732685	10	N	N	2	*	*,60,*
contig_35	590060	10	N	N	2	*	*,35,*
contig_73	587099	8	N	N	2	*	30,73,*
contig_40	544240	10	N	N	2	*	30,72,-32,40,*
contig_54	510965	13	N	N	2	*	*,54,*
contig_48	472517	10	N	N	2	*	*,48,-69,*
contig_23	450929	11	N	N	2	*	8,23,*
contig_19	449190	9	N	N	2	*	-14,8,19,-72
contig_17	427015	9	N	N	1	*	-14,8,17,-8,14
contig_45	417910	9	N	N	2	*	-74,33,45,*
contig_28	397967	11	N	N	2	*	*,28
contig_46	349787	10	N	N	2	*	*,46,-68,*
contig_57	346304	9	N	N	3	*	*,57,27,27,27,27
contig_44	334604	10	N	N	2	*	-42,44,*
contig_41	195610	10	N	N	2	*	*,41,-10
contig_39	182375	9	N	N	4	*	39,-69,*
contig_18	181781	8	N	N	2	*	-14,8,18,*
contig_37	163162	10	N	N	2	*	72,-32,37,42
contig_76	123317	12	N	N	6	*	76,-33,74
contig_62	115423	9	N	N	2	*	*,62,*
contig_80	109804	310	Y	N	3	*	80
contig_21	102289	9	N	N	4	*	-14,8,21
contig_38	101960	9	N	N	1	*	-34,72,-32,38,*
contig_78	80800	89	Y	N	1	*	78
contig_31	67397	10	N	N	3	*	30,31
contig_75	66365	11	N	N	2	*	*,75
contig_71	64948	10	N	N	2	*	71
contig_79	49379	741	Y	N	10	*	79
contig_70	47252	6	N	N	1	*	-14,8,70,64
contig_34	44907	11	N	Y	3	*	34
contig_36	39250	8	N	N	2	*	36,*
contig_6	27557	11	N	Y	5	*	*,6
contig_65	25892	3	N	Y	1	*	65
contig_9	25194	20	N	N	5	*	-14,9,*
contig_69	24353	12	N	Y	12	*	*,69
contig_42	24220	14	N	Y	2	*	42
contig_50	23717	12	N	N	3	*	*,50,*
contig_64	23103	4	N	Y	1	*	64
contig_29	22052	11	N	N	2	*	*,29,*
contig_68	16175	10	N	Y	1	*	*,68
contig_10	15851	12	N	Y	2	*	10
contig_11	12956	7	N	Y	3	*	11,*
contig_59	10608	5	N	Y	2	32	*,59,*
contig_24	10574	3	N	Y	1	26	*,24,*
contig_49	9091	393	Y	Y	4	*	49
contig_63	8479	245	N	N	61	*	*,63,*
contig_58	8071	3	N	Y	1	32	*,58,*
contig_77	6490	672	Y	Y	8	*	77
contig_66	6040	114	N	N	12	*	*,66,*
contig_4	6006	55	Y	N	1	*	4
contig_51	5900	20	N	Y	6	28	*,51,*
contig_14	5546	20	N	Y	1	*	14
contig_13	5239	7	N	Y	3	24	13,*
contig_15	5224	6	N	Y	3	24	15,*
contig_81	2438	68	N	N	7	*	*,81,*
contig_67	655	20	Y	Y	1	*	67
