#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_1	4788202	18	N	N	1	*	*,1,*
contig_13	3020205	13	N	N	1	*	38,13,38
contig_12	2855234	20	N	N	2	*	38,12,38
contig_14	2718919	18	Y	N	2	*	14
contig_22	2110881	8	N	N	1	*	*,22,*
contig_5	2108754	10	N	N	1	*	*,5,*
contig_11	2060301	8	N	N	1	*	*,11,*
contig_3	1088156	10	N	N	1	*	*,3,*
contig_24	885798	5	N	N	1	*	*,24,*
contig_21	792757	5	N	N	1	*	*,21,*
contig_4	792068	9	N	N	1	*	*,4,*
contig_10	744140	5	N	N	1	*	*,10,*
contig_7	719279	5	N	N	1	*	*,7,*
contig_16	421676	5	N	N	1	*	*,16,*
contig_19	387680	4	N	N	1	*	*,19,*
contig_32	332016	5	N	N	1	*	*,32,*
contig_18	308773	6	N	N	1	*	*,18,*
contig_37	293273	5	N	N	1	*	*,37,*
contig_2	247113	10	N	N	1	*	*,2,*
contig_17	236929	4	N	N	1	*	*,17,*
contig_43	235190	5	N	N	1	*	*,43,*
contig_39	233085	12	N	N	1	*	*,39,*
contig_20	221002	4	N	N	1	*	*,20,*
contig_34	148120	5	N	N	1	*	*,34,*
contig_27	134435	6	N	N	1	*	*,27,*
contig_33	125707	5	N	N	1	*	*,33,*
contig_40	110012	14	Y	N	1	*	40
contig_29	104911	4	N	N	1	*	*,29,*
contig_30	85123	4	N	N	1	*	*,30,*
contig_28	78674	4	N	N	1	*	*,28,*
contig_26	71732	4	N	N	1	*	*,26,*
contig_23	66474	9	N	N	1	*	*,23,*
contig_25	62956	13	N	N	1	*	*,25,*
contig_6	57118	4	N	N	1	*	*,6,*
contig_31	53501	7	N	N	1	*	*,31,*
contig_15	37844	4	N	N	1	*	*,15,*
contig_38	35763	19	N	Y	1	*	38
contig_42	19104	21	Y	N	2	*	42
contig_41	18287	15	Y	N	1	*	41
contig_9	16697	4	N	N	1	*	*,9,*
contig_8	10213	5	N	N	1	*	*,8,*
contig_35	7833	3	N	N	1	*	*,35,*
contig_36	6027	9	Y	N	1	*	36
