#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_2	640178	9	N	N	1	*	*,2,*
contig_29	610503	6	N	N	1	*	61,29,-32
contig_60	540314	5	N	N	1	*	*,60,61
contig_54	492536	4	N	N	1	*	*,54,*
contig_36	487254	8	N	N	1	*	*,36,*
contig_73	486271	8	N	N	1	*	*,73,179
contig_48	438696	9	N	N	1	*	48
contig_42	429058	5	N	N	1	*	*,42,179
contig_17	427386	9	N	N	1	*	*,17,*
contig_62	425504	5	N	N	1	*	62,*
contig_52	406503	4	N	N	1	*	*,52,*
contig_83	378992	9	N	N	1	*	*,83
contig_20	375915	5	N	N	1	*	*,20,-25
contig_181	356258	9	N	N	1	*	*,181,*
contig_116	355834	7	N	N	1	*	*,116,*
contig_72	353160	6	N	N	1	*	*,185,72
contig_34	352220	9	N	N	1	*	*,34,*
contig_172	340996	6	N	N	1	*	*,172,*
contig_43	333848	5	N	N	1	*	*,43,*
contig_186	316724	7	N	N	1	*	186
contig_26	284964	3	N	N	1	*	25,26,*
contig_28	277319	5	N	N	1	*	*,28,*
contig_8	262234	9	N	N	1	*	*,8,*
contig_90	255696	4	N	N	1	*	*,90,*
contig_174	248298	3	N	N	1	*	-21,25,-23,174,*
contig_159	232291	5	N	N	1	*	*,159,*
contig_37	231584	7	N	N	1	*	*,37,*
contig_65	231044	3	N	N	1	*	*,65,*
contig_128	229348	10	N	N	2	*	*,128,*
contig_27	226912	3	N	N	1	*	*,27,*
contig_118	203660	4	N	N	1	*	*,118,*
contig_204	192521	8	N	N	1	*	*,204,*
contig_183	183220	5	N	N	1	*	*,183,*
contig_97	166816	3	N	N	1	*	*,97,*
contig_75	160209	7	N	N	1	*	75,*
contig_195	160085	3	N	N	1	*	*,195,*
contig_130	158837	3	N	N	1	*	*,130,*
contig_89	157768	5	N	N	1	*	*,89,*
contig_180	155638	8	N	N	1	*	179,180,*
contig_197	149785	3	N	N	1	*	*,197,*
contig_165	149075	5	N	N	1	*	*,165
contig_57	148665	3	N	N	1	*	*,57,*
contig_200	145016	5	N	N	1	*	*,200,*
contig_3	143262	9	N	N	1	*	*,3,*
contig_138	142639	3	N	N	1	*	*,138,*
contig_193	134866	5	N	N	1	*	*,193,*
contig_205	134100	9	N	N	1	*	*,205,*
contig_35	134005	7	N	N	1	*	*,35,*
contig_13	126260	6	N	N	1	*	*,13,*
contig_74	123833	7	N	N	1	*	*,74
contig_53	123417	3	N	N	1	*	53
contig_207	121440	5	N	N	1	*	*,207,*
contig_142	120062	5	N	N	1	*	*,142,*
contig_171	110423	5	N	N	1	*	*,171,*
contig_160	109161	5	N	N	1	*	160,*
contig_139	98790	8	N	N	1	*	*,139,*
contig_59	98430	3	N	N	1	*	*,59,*
contig_168	97995	8	N	N	1	*	168,*
contig_115	97579	4	N	N	1	*	*,115,*
contig_192	97407	4	N	N	1	*	*,192,*
contig_69	97235	5	N	N	1	*	*,69,*
contig_170	92228	7	N	N	1	*	*,170,*
contig_44	91900	6	N	N	1	*	179,44,*
contig_38	91598	9	N	N	1	*	*,185,38,*
contig_11	90284	6	N	N	1	*	*,11,*
contig_87	90043	3	N	N	1	*	*,87,*
contig_199	85069	8	N	N	1	*	*,199,*
contig_196	84335	8	N	N	1	*	*,196,*
contig_12	83731	6	N	N	1	*	*,12,*
contig_194	82640	4	N	N	1	*	*,194,*
contig_167	81667	13	N	N	2	*	167
contig_80	76166	3	N	N	1	*	*,80,*
contig_91	75326	4	N	N	1	*	*,91,*
contig_161	72788	4	N	N	1	*	*,161,*
contig_77	70352	6	N	N	1	*	*,77,*
contig_104	69414	3	N	N	1	*	*,104,*
contig_184	68930	6	N	N	1	*	*,184,*
contig_146	65400	7	N	N	1	*	*,146,*
