#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_69	6791969	111	Y	N	1	*	69
contig_59	4765251	236	Y	N	1	*	59
contig_58	4757666	458	Y	N	2	*	58
contig_26	4045414	194	Y	N	1	*	26
contig_28	2991943	314	Y	N	1	*	28
contig_29	2845293	534	Y	N	3	*	29
contig_63	2718636	449	Y	N	2	*	63
contig_21	1074072	11	N	N	1	*	*,1,1,1,71,2,2,3,4,72,14,-39,-81,-37,21,-17,16,-7,-6,-4,-3,-2,-2,-71,-1,-1,*
contig_77	949139	12	N	N	1	*	77,-42,*
contig_11	935888	11	N	N	1	*	*,1,1,1,71,2,2,3,4,6,11,74,16,-7,-4,-3,-71,-1,*
contig_73	920265	12	N	N	1	*	*,1,1,71,2,2,3,4,72,73,74,16,-7,-4,-3,-2,-2,-71,-1,*
contig_33	805334	12	N	N	1	*	*,1,1,71,2,2,3,4,72,14,-39,-81,33,39,-8,-4,-3,-2,-71,-1,*
contig_13	782728	11	N	N	1	*	*,1,1,71,2,3,4,72,13,-42,*
contig_47	724377	11	N	N	1	*	*,1,1,1,71,2,3,4,72,14,-39,82,-50,47,48,50,51,-24
contig_18	686840	14	N	N	1	*	*,1,1,71,2,2,3,4,7,-16,18,37,81,39,-14,-72,-4,-3,-2,-71,-1,-1,-1,*
contig_32	588858	11	N	N	1	*	*,32,-40,39,-8,-6,-4,-3,-71,-1,-1,*
contig_9	570271	12	N	N	1	*	*,1,1,1,1,71,2,2,3,4,6,9,*
contig_34	556730	10	N	N	1	*	6,7,24,-51,-50,-48,34
contig_41	529932	12	N	N	1	*	8,-39,41,48,50,51,-24,-7,-6
contig_19	470735	11	N	N	1	*	*,1,1,1,71,2,2,3,4,6,7,-16,19,53,52,53,52,53,52,53
contig_80	430116	10	N	N	1	*	72,15,-39,80,-49,48,50,-82,39,-8
contig_22	405430	10	N	N	1	*	22,-17,16,-7,-6,12
contig_5	325556	10	N	N	1	*	*,1,1,71,3,5,*
contig_75	288067	10	N	N	1	*	*,1,1,1,71,2,2,3,4,7,-16,75,45
contig_25	256783	11	N	N	1	*	25,16,-7,-6,-4,-3,-2,-2,-71,-1,-1,*
contig_79	233046	12	N	N	1	*	79
contig_61	223647	12	N	N	1	*	*,1,1,71,2,2,3,4,6,7,-16,20,61,-60,-60,-60,-20,16,-7,-6,-4,-3,-2,-2,-71,-1,-1,-1,*
contig_78	110004	349	Y	N	1	*	78
contig_23	83318	12	N	N	1	*	23,45
contig_84	81159	104	Y	N	1	*	84
contig_38	61041	11	N	N	1	*	*,1,1,1,1,71,2,3,4,72,14,-39,-81,-37,38,*
contig_70	49563	797	Y	N	3	*	70
contig_46	28047	7	N	N	1	*	*,46,*
contig_43	24073	9	N	N	9	*	*,43,*
contig_83	19105	83	Y	N	1	*	83
contig_57	18459	18	N	N	1	*	*,1,1,71,2,2,3,4,10,49,57
contig_64	13097	7	N	N	1	*	66,-65,64,65,-66
contig_67	11052	102	Y	Y	1	30	67
contig_86	8864	20	Y	N	2	*	86
contig_68	8218	20	N	N	1	*	*,68,*
contig_27	6018	43	Y	N	1	*	27
contig_30	5944	21	N	Y	1	46	30
contig_76	5930	21	N	Y	1	38	76
contig_35	5511	12	N	Y	1	34	35
contig_56	5327	7	Y	Y	1	42	56
contig_85	2993	768	Y	Y	19	*	85
contig_66	2351	8	N	Y	1	*	66
contig_54	1115	3	N	Y	1	34	*,54
contig_36	712	10	N	Y	1	34	36
