#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_6	4765616	15	Y	N	1	*	6
contig_1	4757987	27	Y	N	1	*	1
contig_13	4045677	11	Y	N	1	*	13
contig_7	2992053	20	Y	N	1	*	7
contig_14	2845436	32	Y	N	2	*	14
contig_17	2718720	26	Y	N	1	*	17
contig_11	1213591	7	N	N	1	*	*,11,*
contig_9	1174747	6	N	N	1	*	*,9,*
contig_4	924587	6	N	N	1	*	*,4,*
contig_5	809337	7	N	N	1	*	*,5,*
contig_19	758726	6	N	N	1	*	*,19,*
contig_3	588926	7	N	N	1	*	*,3,*
contig_8	482378	6	N	N	1	*	*,8,*
contig_28	274569	7	N	N	1	*	*,28,*
contig_10	273081	7	N	N	1	*	*,10,*
contig_16	111545	7	N	N	1	*	*,16,*
contig_26	110008	18	Y	N	1	*	26
contig_29	81224	5	Y	N	1	*	29
contig_23	62683	3	N	N	1	*	*,23,*
contig_12	54842	4	N	N	1	*	*,12,*
contig_27	49572	48	Y	N	3	*	27
contig_20	45004	4	N	N	1	*	*,20,*
contig_18	36042	7	N	N	1	*	*,18,*
contig_2	35748	4	N	N	1	*	*,2,*
contig_25	27421	16	Y	N	1	*	25
contig_15	21946	4	N	N	1	*	*,15,*
contig_21	13762	3	N	N	1	*	*,21,*
contig_30	12736	85	Y	N	5	*	30
contig_22	6005	11	Y	N	1	*	22
contig_24	4152	4	N	N	1	*	*,24,*
