#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_40	2849025	10	N	N	2	*	-110,40,-110
contig_20	2827644	8	N	N	1	*	*,20,17,*
contig_23	1448282	6	N	N	1	*	*,23,-110
contig_18	1158000	10	N	N	1	*	*,18,*
contig_10	955250	11	N	N	1	*	*,10,*
contig_42	896839	6	N	N	1	*	*,42,*
contig_35	703984	4	N	N	1	*	*,35,*
contig_33	675245	5	N	N	1	*	*,108,33,*
contig_43	639526	6	N	N	1	*	*,43,110
contig_12	630402	10	N	N	1	*	*,12,*
contig_8	491145	9	N	N	1	*	*,8,*
contig_2	405626	5	N	N	1	*	*,2,*
contig_55	365212	3	N	N	1	*	*,55,*
contig_37	342016	11	N	N	1	*	*,37,*
contig_19	331702	4	N	N	1	*	*,19,*
contig_11	309683	11	N	N	1	*	*,11,*
contig_114	295118	5	N	N	1	*	*,114,*
contig_28	284434	4	N	N	1	*	*,28,*
contig_87	282918	9	N	N	1	*	*,87,*
contig_50	281828	4	N	N	1	*	*,50,*
contig_1	268561	6	N	N	1	*	*,1,*
contig_73	265308	6	N	N	1	*	*,73,*
contig_31	240101	4	N	N	1	*	*,31,*
contig_7	221762	6	N	N	1	*	*,7,*
contig_97	170144	6	N	N	1	*	*,97,*
contig_59	164075	4	N	N	1	*	*,59,*
contig_25	161517	5	N	N	1	*	*,25,*
contig_75	147685	5	N	N	1	*	*,75,*
contig_47	147443	3	N	N	1	*	*,47,*
contig_84	140805	4	N	N	1	*	*,84,17,*
contig_13	136540	6	N	N	1	*	*,13,*
contig_67	135807	10	N	N	1	*	*,67,*
contig_78	134061	5	N	N	1	*	*,78,*
contig_38	133212	4	N	N	1	*	*,38,*
contig_57	128740	4	N	N	1	*	57,*
contig_22	125270	8	N	N	1	*	*,22,*
contig_96	120331	8	N	N	1	*	*,96,*
contig_88	119285	4	N	N	1	*	*,88,*
contig_93	114701	6	N	N	1	*	*,93,*
contig_89	114635	5	N	N	1	*	*,89,*
contig_95	107908	5	N	N	1	*	*,95,*
contig_102	107735	5	N	N	1	*	*,102,*
contig_71	106747	5	N	N	1	*	*,71,*
contig_74	104038	4	N	N	1	*	*,74,*
contig_65	100382	5	N	N	1	*	*,65,*
contig_80	100323	5	N	N	1	*	*,80,*
contig_3	98226	7	N	N	1	*	*,3,*
contig_45	96706	3	N	N	1	*	*,45,*
contig_106	96409	7	N	N	1	*	*,106,*
contig_70	91503	5	N	N	1	*	*,70,*
contig_63	90436	4	N	N	1	*	*,63,*
contig_109	87917	4	N	N	1	*	*,109,*
contig_48	84279	5	N	N	1	*	*,48,*
contig_98	80575	5	N	N	1	*	*,98,*
contig_53	79856	6	N	N	1	*	*,53,*
contig_9	79438	4	N	N	1	*	*,9,*
contig_5	79206	6	N	N	1	*	*,5,*
contig_100	71349	3	N	N	1	*	*,100,*
contig_101	69149	6	N	N	1	*	*,101,*
contig_46	68622	3	N	N	1	*	*,46,*
contig_85	65913	5	N	N	1	*	*,85,*
contig_107	65131	4	N	N	1	*	*,107,*
contig_82	63987	4	N	N	1	*	*,82,*
contig_103	63446	5	N	N	1	*	*,103,*
contig_21	63117	4	N	N	1	*	*,21,*
contig_52	62635	5	N	N	1	*	*,52,*
contig_44	61872	6	N	N	1	*	*,44,*
contig_60	61691	3	N	N	1	*	*,60,*
contig_26	59547	4	N	N	1	*	*,26,*
contig_92	58944	4	N	N	1	*	*,92,*
contig_104	58538	3	N	N	1	*	*,104,*
contig_6	54934	6	N	N	1	*	*,6,*
contig_99	54073	3	N	N	1	*	*,99,*
contig_51	53825	5	N	N	1	*	*,51,*
contig_105	50749	8	N	N	1	*	*,105,*
contig_81	50526	5	N	N	1	*	*,81,*
contig_58	49591	4	N	N	1	*	58,*
contig_116	49568	15	Y	N	2	*	116
contig_77	48738	6	N	N	1	*	*,77,*
contig_76	47946	4	N	N	1	*	*,76,*
contig_86	42979	10	N	N	2	*	*,86,*
contig_17	41787	5	N	Y	1	*	17,*
contig_79	40654	3	N	N	1	*	*,79,*
contig_54	39139	3	N	N	1	*	*,54,*
contig_27	38676	5	N	N	1	*	*,27,*
contig_72	38014	5	N	N	1	*	*,72,*
contig_112	37863	3	N	N	1	*	*,112,*
contig_24	36736	5	N	N	1	*	*,24,*
contig_110	35760	11	N	Y	1	*	110
contig_94	32636	7	N	N	1	*	*,94,*
contig_36	31589	7	N	N	1	*	*,36,*
contig_61	25172	7	N	N	1	*	*,61,*
contig_56	24746	5	N	N	1	*	*,56
contig_62	22645	4	N	N	1	*	*,62,*
contig_29	22579	5	N	N	1	*	*,29,*
contig_113	18292	8	Y	N	1	*	113
contig_4	16752	4	N	N	1	*	*,4,*
contig_30	16720	3	N	N	1	*	*,30,*
contig_16	16653	6	N	Y	1	6	*,16,*
contig_66	15067	4	N	N	1	*	*,66,*
contig_64	15003	5	N	N	1	*	*,64,*
contig_14	14803	6	N	N	1	*	*,14,*
contig_91	13381	8	N	N	1	*	*,91,*
contig_115	12735	34	Y	N	5	*	115
contig_111	10047	8	N	N	1	*	*,111,*
contig_68	9965	4	N	N	1	*	*,68,*
contig_69	9609	3	N	N	1	*	*,69,*
contig_39	9372	5	N	N	1	*	*,39,*
contig_83	9237	3	N	N	1	*	*,83,*
contig_90	6676	6	N	N	1	*	*,90,*
contig_49	6356	5	N	N	1	*	*,49,*
contig_15	1541	11	N	Y	1	6	*,15,*
