#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_58	6792024	111	Y	N	1	*	58
contig_2	4765289	236	Y	N	1	*	2
contig_1	4757752	459	Y	N	2	*	1
contig_54	4045461	191	Y	N	1	*	54
contig_47	2991976	320	Y	N	1	*	47
contig_48	2845326	526	Y	N	3	*	48
contig_71	2718636	450	Y	N	2	*	71
contig_14	1476487	11	N	N	1	*	3,3,3,3,4,5,5,5,5,6,6,6,6,7,3,3,3,8,14,*
contig_9	1083507	11	N	N	1	*	3,3,4,5,5,5,6,6,6,6,7,3,3,9,52,53,-74,35,-25,-3,-3,-3,-7,-6,-6,-6,-5,-5,-4,-3,-3,-3
contig_78	935309	12	N	N	1	*	3,3,3,3,4,5,5,6,6,6,7,3,16,3,8,10,24,78,-25,-3,-3,-7,-6,-6,-5,-5,-4,-3,-3,-7,-6,-6,-6,-6,-5,-5,-5,-5,-5,-4,-3,-3,-7,-6,-6,-6,-6,-5,-5,-5,-5,-4,-3
contig_17	933086	11	N	N	1	*	3,3,3,3,4,5,5,6,6,6,6,7,3,3,17,-24,-8,-3,-3,-3,-7,-6,-6,-5,-5,-4,-3,-3,-3
contig_36	909058	11	N	N	1	*	-41,42,36,*
contig_18	801841	11	N	N	1	*	3,3,3,4,5,5,6,6,6,7,3,3,3,25,-35,74,18,-13,-13
contig_22	742775	12	N	N	1	*	3,3,3,3,4,5,5,5,5,6,6,12,3,3,25,-35,8,10,22,-49,*
contig_26	694065	15	N	N	1	*	3,3,3,4,5,5,5,6,6,6,7,3,3,3,8,10,26,53,-74,35,-25,-3,-11,-6,-6,-6,-5,-5,-4,-3,-3
contig_27	588896	9	N	N	1	*	3,3,4,5,5,6,3,16,27,*
contig_20	577846	11	N	N	1	*	32,3,3,4,5,5,6,6,6,7,3,3,20,*
contig_55	550509	11	N	N	1	*	*,55,56,-57
contig_39	516850	11	N	N	1	*	3,3,3,3,8,39,41
contig_59	455087	11	N	N	1	*	3,4,5,5,5,6,6,6,6,7,3,3,4,5,5,5,6,6,6,6,7,3,3,3,4,5,5,5,6,6,6,7,3,3,3,8,8,10,59,*
contig_72	421618	10	N	N	1	*	3,3,3,3,8,10,72,-21,-3,-3,-3,-6,-6,-6,-5,-5,-5,-4,-3,-32
contig_31	337714	9	N	N	1	*	3,3,3,4,5,5,5,5,6,6,7,11,3,25,-35,74,-53,-52,31,*
contig_62	222665	9	N	N	1	*	3,3,3,3,4,5,5,5,6,6,6,6,7,3,3,3,3,8,10,29,61,62,-29,-10,-8,-3,-3,-3,-3,-7,-6,-6,-6,-5,-5,-5,-4,-3,-3
contig_76	176243	12	N	N	1	*	76,56,-57
contig_28	170261	11	N	N	1	*	28,-3,-7,-13,-7,-6,-6,-6,-5,-5,-4,-3,-3,-3
contig_51	118369	7	N	N	1	*	*,51,*
contig_80	110005	332	Y	N	1	*	80
contig_75	81410	7	N	N	1	*	3,3,4,5,5,5,5,5,5,5,5,6,6,6,6,7,3,3,3,25,-35,75
contig_79	81178	97	Y	N	1	*	79
contig_19	54884	13	N	N	1	*	3,3,3,4,5,5,5,6,6,6,19,-43
contig_60	50586	14	N	N	2	*	*,60,*
contig_77	49564	794	Y	N	3	*	77
contig_30	45144	16	N	N	3	*	3,3,4,5,5,5,6,6,6,6,7,3,3,3,21,40,30,-37
contig_45	27975	7	N	N	1	*	43,44,45,-25,-3,-11,-6,-6,-6,-5,-5,-5,-5,-5,-5,-4,-3,-3
contig_65	27388	212	Y	Y	1	*	65
contig_82	25474	37	Y	N	1	*	82
contig_50	22099	6	N	N	1	*	*,49,50,-42,41
contig_67	11165	23	N	N	1	*	*,66,67,-66,*
contig_70	11053	113	Y	Y	1	4	70
contig_64	7157	20	Y	N	1	*	64
contig_68	6195	6	N	N	1	*	*,68,*
contig_46	6018	21	Y	N	1	*	46
contig_81	5986	510	Y	N	31	*	81
contig_73	5931	20	N	Y	1	8	73
contig_38	4247	7	N	N	1	*	*,38,*
contig_23	1827	12	N	Y	1	*	23
contig_33	1823	13	N	N	2	*	*,33,*
contig_15	1306	4	N	N	1	*	*,15,*
contig_69	574	20	Y	Y	1	*	69
