#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_69	2387210	11	N	N	1	*	69,*
contig_10	2096328	7	N	N	1	*	-121,10,*
contig_5	2016315	18	N	N	3	*	*,5,*
contig_17	1773944	13	N	N	1	*	*,17,121
contig_71	1296047	17	N	N	3	*	-37,71,*
contig_45	1134951	17	N	N	2	*	121,45
contig_9	921857	18	N	N	3	*	*,9,*
contig_11	862230	8	N	N	1	*	*,11,-121
contig_50	763385	5	N	N	1	*	*,50,*
contig_55	659819	5	N	N	1	*	*,55,*
contig_62	534756	9	N	N	1	*	*,62,*
contig_36	510994	16	N	N	1	*	*,36,*
contig_93	374208	5	N	N	1	*	*,93,*
contig_79	356425	9	N	N	1	*	*,79,*
contig_105	295075	4	N	N	1	*	*,105,*
contig_7	279490	9	N	N	1	*	*,7,*
contig_115	270665	5	N	N	1	*	*,115,*
contig_43	264581	9	N	N	1	*	*,43,*
contig_31	264277	9	N	N	1	*	*,31,*
contig_120	259244	8	N	N	2	*	*,120,*
contig_97	252711	12	N	N	2	*	-98,97,-98
contig_25	252330	5	N	N	1	*	*,25,*
contig_20	249662	8	N	N	2	*	*,20,*
contig_3	242622	9	N	N	1	*	*,3,*
contig_58	242503	6	N	N	1	*	53,-51,58,*
contig_59	230537	4	N	N	1	*	59
contig_39	193602	9	N	N	1	*	*,39,*
contig_8	190248	9	N	N	1	*	*,8,*
contig_61	188165	4	N	N	1	*	*,61,*
contig_72	175155	5	N	N	1	*	*,72,*
contig_99	172749	4	N	N	1	*	*,99,*
contig_95	170799	9	N	N	1	*	*,95,*
contig_118	168873	5	N	N	1	*	*,118,*
contig_32	161341	4	N	N	1	*	*,32,*
contig_29	155608	9	N	N	1	*	*,29,*
contig_106	149205	3	N	N	1	*	*,106,*
contig_66	147130	4	N	N	1	*	*,66,*
contig_46	140858	4	N	N	1	*	*,46,*
contig_104	138100	3	N	N	1	*	*,104,*
contig_33	136572	5	N	N	1	*	*,33,*
contig_111	128857	10	N	N	1	*	*,111,*
contig_44	128613	4	N	N	1	*	*,44,*
contig_19	120334	3	N	N	1	*	*,19,*
contig_101	116586	3	N	N	1	*	*,101,*
contig_13	111664	4	N	N	1	*	*,13,*
contig_116	109948	14	Y	N	1	*	116
contig_103	107558	8	N	N	1	*	*,103,*
contig_84	100994	4	N	N	1	*	*,84,*
contig_107	97935	9	N	N	1	*	*,107,*
contig_80	86321	3	N	N	1	*	*,80
contig_26	83629	4	N	N	1	*	*,26,*
contig_6	79705	9	N	N	2	*	*,6,*
contig_94	70840	8	N	N	1	*	*,94,*
contig_117	66643	10	N	N	1	*	117
contig_22	64950	5	N	N	1	*	*,22,*
contig_30	64922	10	N	N	1	*	*,30,*
contig_38	63140	10	N	N	1	*	*,38,*
contig_110	61767	7	N	N	1	*	*,110,*
contig_75	60494	12	N	N	1	*	*,75,*
contig_109	55108	8	N	N	1	*	*,109,*
contig_4	53870	4	N	N	1	*	*,4,*
contig_113	50986	6	N	N	1	*	*,113,*
contig_119	49495	30	Y	N	4	*	119
contig_114	45963	4	N	N	1	*	*,114,*
contig_88	43494	3	N	N	1	*	*,88,*
contig_68	38557	4	N	N	1	*	*,68,*
contig_15	35751	6	N	N	1	*	*,15,*
contig_121	35736	20	N	Y	3	*	121
contig_78	35438	3	N	N	1	*	*,78,*
contig_1	30567	3	N	N	1	*	*,1,*
contig_74	29777	4	N	N	1	*	*,74,*
contig_87	28994	15	N	N	2	*	*,87,*
contig_100	28163	7	N	N	1	*	*,100,*
contig_83	23413	3	N	N	1	*	*,83,*
contig_16	22073	8	N	N	2	*	*,16,*
contig_2	19326	7	N	N	1	*	*,2,*
contig_108	18586	8	N	N	2	*	*,108,*
contig_40	18290	14	Y	N	1	*	40
contig_76	17289	9	N	N	1	*	*,76,*
contig_42	17105	3	N	Y	1	20	*,42,*
contig_60	17049	3	N	N	1	*	*,60,*
contig_41	17047	3	N	Y	1	20	*,41,*
contig_112	14755	6	N	N	1	*	*,112,*
contig_81	14245	4	N	N	1	*	*,81,*
contig_82	13810	3	N	N	1	*	*,82,*
contig_122	12721	50	Y	N	8	*	122
contig_123	11049	9	Y	N	1	*	123
contig_47	9850	9	N	N	1	*	*,47,*
contig_34	8861	4	N	N	1	*	*,34,*
contig_14	8171	8	N	N	1	*	*,14,*
contig_63	6084	3	N	Y	1	16	*,63,*
contig_64	6074	4	N	Y	2	16	*,64,*
contig_12	6015	6	Y	N	1	*	12
contig_86	5635	5	N	N	1	*	*,86,*
contig_73	5330	5	N	N	1	*	*,73,*
contig_23	5099	6	N	N	1	*	*,23,*
contig_77	4743	11	N	N	2	*	*,77,*
contig_102	4707	20	N	N	3	*	*,102,*
contig_65	4112	4	N	N	1	*	*,65,*
contig_67	3462	3	N	N	1	*	*,67,*
contig_48	3282	6	N	N	1	*	*,48,*
contig_85	3105	8	N	N	2	*	*,85,*
contig_49	2909	4	N	N	1	*	*,49,*
contig_24	2442	7	N	N	1	*	*,24,*
contig_35	2150	21	N	N	2	*	*,35,*
contig_70	572	3	Y	Y	1	12	70
