#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_93	2389300	8	N	N	1	*	*,93
contig_30	1113364	10	N	N	1	*	*,30,-143
contig_2	1090664	12	N	N	2	*	*,2,143
contig_15	832858	14	N	N	1	*	*,15,*
contig_34	832133	13	N	N	1	*	*,34,*
contig_38	820729	7	N	N	1	*	*,38,-143
contig_66	729776	6	N	N	1	*	*,66,*
contig_10	723493	12	N	N	1	*	*,10,*
contig_3	619040	10	N	N	1	*	*,3,*
contig_35	605281	6	N	N	1	*	-143,35,*
contig_20	549163	13	N	N	1	*	*,20,*
contig_126	430905	12	N	N	1	*	*,126
contig_140	386287	7	N	N	1	*	*,140,*
contig_37	316309	5	N	N	1	*	*,37,*
contig_32	312923	4	N	N	1	*	137,32,*
contig_14	309269	14	N	N	1	*	*,-133,14,*
contig_9	263779	5	N	N	1	*	*,9,*
contig_95	259842	9	N	N	1	*	-121,95,-96
contig_100	250017	7	N	N	1	*	*,100,*
contig_21	243230	14	N	N	1	*	*,21,*
contig_149	235431	6	N	N	1	*	*,149,*
contig_98	235392	5	N	N	1	*	*,98,*
contig_134	214860	5	N	N	1	*	134,*
contig_19	201805	14	N	N	2	*	*,19,*
contig_55	198754	8	N	N	2	*	*,55,*
contig_50	197563	6	N	N	1	*	*,50,*
contig_141	196134	5	N	N	1	*	*,141,*
contig_39	188139	3	N	N	1	*	*,39,*
contig_67	187290	4	N	N	1	*	*,67,*
contig_83	181407	4	N	N	1	*	*,83,*
contig_123	177795	3	N	N	1	*	*,123,*
contig_122	176646	6	N	N	1	*	*,122,*
contig_78	172877	7	N	N	1	*	*,78,*
contig_142	172657	12	N	N	1	*	*,142,*
contig_69	163602	4	N	N	1	*	*,69,*
contig_97	152167	14	N	N	1	*	*,97,*
contig_25	151928	4	N	N	1	*	*,25,*
contig_57	149796	4	N	N	1	*	*,57,*
contig_18	146901	6	N	N	1	*	*,18,*
contig_47	145487	11	N	N	1	*	*,47
contig_16	143439	6	N	N	2	*	*,-133,16,*
contig_144	140882	4	N	N	1	*	*,144,*
contig_139	135967	4	N	N	1	*	*,139,*
contig_7	135958	7	N	N	1	*	*,62,7,*
contig_31	134280	4	N	N	1	*	*,31,-137
contig_73	132078	4	N	N	1	*	*,73,*
contig_60	131904	4	N	N	1	*	*,60,-61
contig_138	131092	7	N	N	1	*	*,138,*
contig_65	127400	4	N	N	1	*	*,65,*
contig_153	123508	7	N	N	1	*	*,153,*
contig_52	117744	3	N	N	1	*	*,52,*
contig_152	111086	11	N	N	1	*	*,152,*
contig_24	103078	3	N	N	1	*	*,24,*
contig_154	101531	3	N	N	1	*	*,154,*
contig_150	97198	4	N	N	1	*	*,150,*
contig_17	95852	7	N	N	1	*	*,17,*
contig_132	93383	7	N	N	1	*	*,132,*
contig_135	81339	3	N	N	1	*	*,135,*
contig_72	75363	5	N	N	1	*	*,72,*
contig_23	73837	7	N	N	1	*	*,23,*
contig_136	73473	4	N	N	1	*	137,136
contig_145	72467	6	N	N	1	*	*,145,*
contig_151	71550	4	N	N	1	*	*,151,*
contig_108	69882	4	N	N	1	*	*,108,*
contig_147	68714	6	N	N	1	*	*,147,-148
contig_63	68288	9	N	N	1	*	*,62,63,*
contig_13	66793	6	N	N	1	*	*,13,*
contig_146	66687	8	N	N	1	*	146
contig_155	64873	8	N	N	1	*	*,155,*
contig_125	63269	9	N	N	1	*	*,125,*
contig_51	60930	4	N	N	1	*	*,51,*
contig_130	60520	8	N	N	1	*	*,130,*
contig_46	60120	6	N	N	1	*	*,46,*
contig_104	59925	3	N	N	1	*	*,104,*
contig_70	58179	8	N	N	2	*	*,70,*
contig_33	53808	6	N	N	1	*	*,33,*
contig_105	53273	13	N	N	1	*	*,105,*
contig_8	52510	3	N	N	1	*	*,8,*
contig_157	49489	23	Y	N	4	*	157
contig_103	47913	4	N	N	1	*	*,103,*
contig_12	44116	7	N	N	1	*	*,12,*
contig_1	39251	6	N	N	1	*	*,1,*
contig_131	38772	6	N	N	1	*	*,131,*
contig_6	38039	6	N	N	1	*	*,6,*
contig_82	35918	7	N	N	1	*	*,82,*
contig_143	35722	15	N	Y	3	*	143
contig_71	31686	5	N	N	1	*	*,71,*
contig_40	31393	7	N	N	1	*	*,40,*
contig_58	30433	7	N	N	1	*	*,58,*
contig_75	30104	6	N	N	1	*	*,75,*
contig_124	26395	6	N	N	1	*	*,124,*
contig_54	25294	6	N	N	1	*	*,54,*
contig_101	23783	3	N	N	1	*	*,101,*
contig_99	23017	3	N	N	1	*	*,99,*
contig_86	22625	6	N	N	1	*	*,86,*
contig_81	22466	3	N	N	1	*	*,81,*
contig_29	22463	10	N	N	1	*	*,29,*
contig_148	20189	5	N	Y	2	*	148
contig_68	19020	4	N	N	1	*	*,68,*
contig_11	18355	9	N	N	2	*	*,11,*
contig_5	17422	8	N	N	1	*	*,5,*
contig_42	17398	8	N	N	1	*	*,42,*
contig_49	15786	15	N	N	3	*	*,49,*
contig_28	14722	3	N	N	1	*	*,28,*
contig_109	14176	4	N	N	1	*	*,109,*
contig_128	13652	6	N	N	1	*	*,128,*
contig_48	13648	7	N	N	1	*	*,48,*
contig_156	12722	34	Y	N	6	*	156
contig_117	12343	6	N	N	1	*	*,117,*
contig_36	10868	4	N	N	1	*	*,36,*
contig_110	9889	3	N	N	1	*	*,110,*
contig_74	9829	8	N	N	1	*	*,74,*
contig_22	9626	18	N	N	2	*	*,22,*
contig_115	9061	9	Y	N	2	*	115
contig_102	8347	3	N	N	1	*	*,102,*
contig_59	8005	10	N	N	1	*	*,59,*
contig_85	7998	7	N	N	1	*	*,85,*
