#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_6	4753302	14	N	N	1	*	*,6,*
contig_26	2860413	15	N	N	2	*	-92,26,-92
contig_16	2718789	13	Y	N	2	*	16
contig_48	2105381	9	N	N	1	*	*,48,-92
contig_21	1143059	6	N	N	1	*	*,21,*
contig_7	967883	6	N	N	1	*	*,7,*
contig_20	872892	6	N	N	1	*	*,20,*
contig_47	865973	10	N	N	1	*	*,47,92
contig_72	522133	3	N	N	1	*	*,72,*
contig_32	499494	7	N	N	1	*	*,32,*
contig_76	480968	6	N	N	1	*	*,76,*
contig_88	475149	8	N	N	1	*	*,88,*
contig_9	426726	7	N	N	1	*	*,9,*
contig_15	365463	7	N	N	1	*	*,15,*
contig_11	347194	4	N	N	1	*	*,11,*
contig_25	338416	8	N	N	1	*	*,25,*
contig_13	336254	7	N	N	1	*	*,13,*
contig_74	317141	3	N	N	1	*	*,74,*
contig_67	310131	7	N	N	1	*	*,67,*
contig_1	309063	4	N	N	1	*	*,1,*
contig_44	297199	7	N	N	1	*	*,44,-45
contig_69	294231	4	N	N	1	*	*,69,*
contig_19	277101	4	N	N	1	*	*,19,*
contig_63	253650	8	N	N	1	*	63,*
contig_64	246160	4	N	N	1	*	*,64,*
contig_70	233881	5	N	N	1	*	*,70,*
contig_68	221314	7	N	N	1	*	*,68,*
contig_55	208651	6	N	N	1	*	*,55,*
contig_38	197347	4	N	N	1	*	*,38,-2,*
contig_93	181429	3	N	N	1	*	*,93,*
contig_31	180825	4	N	N	1	*	*,31,*
contig_10	177577	7	N	N	1	*	*,10,*
contig_17	165326	9	N	N	1	*	*,17,*
contig_50	158442	6	N	N	1	*	*,50,*
contig_37	154552	4	N	N	1	*	*,37,*
contig_62	147861	5	N	N	1	*	62,*
contig_85	141913	4	N	N	1	*	*,85,*
contig_12	124119	6	N	N	1	*	*,12,*
contig_78	121351	8	N	N	1	*	*,78,*
contig_29	117026	4	N	N	1	*	*,29,*
contig_82	106514	3	N	N	1	*	*,82,*
contig_53	104816	10	N	N	1	*	*,53,*
contig_36	103928	4	N	N	1	*	56,36,*
contig_86	102438	3	N	N	1	*	*,86,*
contig_91	102215	7	N	N	1	*	*,91
contig_57	94859	11	N	N	1	*	*,57,*
contig_83	90525	6	N	N	1	*	*,83,*
contig_39	81910	6	N	N	1	*	*,39,*
contig_65	81789	3	N	N	1	*	*,65,*
contig_81	78117	3	N	N	1	*	*,81,*
contig_33	77456	7	N	N	1	*	*,33,*
contig_51	75787	7	N	N	1	*	*,51,*
contig_77	72006	5	N	N	1	*	*,77,*
contig_73	71402	5	N	N	1	*	*,73,*
contig_80	71194	4	N	N	1	*	*,80,*
contig_8	70707	9	N	N	1	*	*,8,*
contig_42	69682	3	N	N	1	*	*,42,*
contig_35	69555	4	N	N	1	*	*,35,*
contig_66	69389	6	N	N	1	*	*,66,*
contig_14	68652	3	N	N	1	*	*,14,*
contig_30	64764	4	N	N	1	*	*,30,*
contig_5	63754	4	N	N	1	*	*,5,*
contig_90	63731	8	N	N	1	*	*,90,*
contig_28	57348	5	N	N	1	*	*,28,*
contig_59	56476	3	N	N	1	*	*,59,*
contig_79	52498	3	N	N	1	*	*,79,*
contig_4	51822	4	N	N	1	*	*,4,*
contig_27	51487	4	N	N	1	*	*,27,*
contig_95	49572	26	Y	N	3	*	95
contig_22	43126	4	N	N	1	*	*,22,*
contig_92	35763	19	N	Y	2	*	92
contig_18	35688	4	N	N	1	*	*,18,*
contig_40	34080	3	N	N	1	*	*,40,*
contig_41	29788	3	N	N	1	*	*,41,*
contig_87	27365	10	Y	N	1	*	87
contig_61	26976	3	N	N	1	*	*,61,*
contig_84	19104	20	Y	N	2	*	84
contig_89	18907	3	N	N	1	*	*,89,*
contig_34	18457	8	N	N	1	*	*,34,*
contig_60	13381	4	N	N	1	*	*,60,*
contig_58	11526	9	N	N	1	*	*,58,*
contig_49	10110	4	N	N	1	*	*,49,*
contig_52	10094	8	N	N	1	*	*,52,*
contig_54	10078	3	N	N	1	*	*,54,*
contig_46	9155	3	N	N	1	*	*,46,*
contig_71	6667	3	N	N	1	*	*,71,*
