#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_31	6792166	21	Y	N	1	*	31
contig_1	4765458	46	Y	N	1	*	1
contig_2	4757980	92	Y	N	2	*	2
contig_23	4045599	37	Y	N	1	*	23
contig_49	2992053	64	Y	N	1	*	49
contig_3	2845429	105	Y	N	2	*	3
contig_44	2718708	86	Y	N	1	*	44
contig_36	234095	3	N	N	1	*	*,36,*
contig_39	189991	3	N	N	1	*	*,39,*
contig_9	170973	3	N	N	1	*	*,9
contig_64	140660	3	N	N	1	*	64,*
contig_43	124384	3	N	N	1	*	*,43,*
contig_17	117265	3	N	N	1	*	*,17,*
contig_69	110007	66	Y	N	1	*	69
contig_47	109535	3	N	N	1	*	*,47,*
contig_7	106897	4	N	N	1	*	*,-5,7,*
contig_53	99741	4	N	N	1	*	*,53,*
contig_41	98488	3	N	N	1	*	*,41,*
contig_4	97504	3	N	N	1	*	*,4,5,*
contig_48	94271	3	N	N	1	*	*,48,*
contig_71	91375	3	N	N	1	*	*,71,*
contig_55	90071	3	N	N	1	*	*,55,*
contig_54	84332	3	N	N	1	*	*,54,*
contig_67	81211	18	Y	N	1	*	67
contig_14	80754	3	N	N	1	*	14,51,51,*
contig_45	73658	4	N	N	1	*	*,45,*
contig_6	71005	3	N	N	1	*	*,-5,6,*
contig_63	70157	3	N	N	1	*	*,63,*
contig_52	68286	5	N	N	1	*	*,52,*
contig_46	62736	4	N	N	1	*	*,46,*
contig_42	62341	3	N	N	1	*	*,42,*
contig_26	53474	3	N	N	1	*	*,26,*
contig_12	51286	3	N	N	1	*	*,12,*
contig_65	49571	158	Y	N	3	*	65
contig_61	48625	3	N	N	1	*	*,61,*
contig_34	48430	4	N	N	1	*	*,34,*
contig_40	47980	3	N	N	1	*	*,40,*
contig_62	43407	4	N	N	1	*	*,62,*
contig_27	42282	3	N	N	1	*	*,27,*
contig_15	41608	3	N	N	1	*	15,*
contig_25	41554	3	N	N	1	*	*,25,*
contig_56	40699	5	N	N	1	*	*,56,*
contig_57	40437	3	N	N	1	*	*,57,*
contig_10	39167	4	N	N	1	*	*,10,*
contig_58	36584	4	N	N	1	*	*,58,*
contig_16	33477	3	N	N	1	*	16,*
contig_22	30807	3	N	N	1	*	*,22,*
contig_70	27417	50	Y	N	1	*	70
contig_21	27372	3	N	N	1	*	*,21,*
contig_60	25811	3	N	N	1	*	*,60,*
contig_28	25025	4	N	N	1	*	*,28,*
contig_8	24781	4	N	N	1	*	*,8,*
contig_18	23686	3	N	N	1	*	*,18,*
contig_38	23392	3	N	N	1	*	*,38,*
contig_20	20407	3	N	N	1	*	*,20,*
contig_35	19720	4	N	N	1	*	*,35,*
contig_66	19105	54	Y	N	1	*	66
contig_32	18628	3	N	N	1	*	*,32,*
contig_19	16580	3	N	N	1	*	*,19,*
contig_24	13400	4	N	N	1	*	*,24,*
contig_30	12929	5	N	N	1	*	*,30,*
contig_29	10254	5	N	N	1	*	*,29,*
contig_13	9284	3	N	N	1	*	*,13,*
contig_50	6016	20	Y	N	1	*	50
contig_11	5509	5	N	N	1	*	*,11,*
contig_59	5303	112	N	N	18	*	*,59,*
