#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_14	4765517	17	Y	N	1	*	14
contig_4	4757987	32	Y	N	1	*	4
contig_5	4112073	7	N	N	1	*	*,5,*
contig_1	4045604	13	Y	N	1	*	1
contig_10	2992053	23	Y	N	1	*	10
contig_7	2845436	37	Y	N	2	*	7
contig_8	2718713	31	Y	N	2	*	8
contig_2	809213	8	N	N	1	*	*,2,*
contig_6	802634	8	N	N	1	*	*,6,*
contig_23	573368	8	N	N	1	*	*,23,*
contig_3	299824	8	N	N	1	*	*,3,*
contig_9	115228	6	N	N	1	*	*,9,*
contig_25	110008	20	Y	N	1	*	25
contig_22	81206	6	Y	N	1	*	22
contig_12	62686	3	N	N	1	*	*,12,*
contig_26	49572	56	Y	N	3	*	26
contig_16	45001	4	N	N	1	*	*,16,*
contig_11	40607	7	N	N	1	*	*,11,*
contig_18	35745	4	N	N	1	*	*,18,*
contig_15	30106	4	N	N	1	*	*,15,*
contig_20	29413	3	N	N	1	*	*,20,*
contig_13	19198	22	Y	N	1	*	13
contig_27	18318	20	Y	N	1	*	27
contig_24	11868	5	N	N	1	*	*,24,*
contig_17	10491	20	N	N	2	*	*,17,*
contig_19	6030	13	Y	N	1	*	19
contig_21	4152	4	N	N	1	*	*,21,*
