#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_21	4765353	20	Y	N	1	*	21
contig_26	4758409	41	Y	N	2	*	26
contig_12	4045556	11	Y	N	1	*	12
contig_16	2992029	19	Y	N	1	*	16
contig_18	2845429	35	Y	N	2	*	18
contig_24	2718705	26	Y	N	1	*	24
contig_2	2526362	7	N	N	1	*	*,2,*
contig_5	1093202	7	N	N	1	*	*,5,*
contig_8	999462	7	N	N	1	*	*,8,*
contig_6	617750	7	N	N	1	*	*,6,*
contig_4	432645	6	N	N	1	*	*,4,*
contig_9	367079	7	N	N	1	*	*,9,*
contig_1	257304	7	N	N	1	*	*,1,*
contig_11	224990	8	N	N	1	*	*,11,*
contig_14	147873	6	N	N	1	*	*,14,*
contig_31	110007	29	Y	N	1	*	31
contig_32	99161	20	Y	N	1	*	32
contig_10	97523	10	N	N	1	*	*,10,*
contig_13	80739	7	Y	N	1	*	13
contig_28	35126	3	N	N	1	*	*,28,*
contig_27	27511	19	N	N	2	*	*,27,*
contig_34	27410	18	Y	N	1	*	34
contig_3	26916	3	N	N	1	*	*,3,*
contig_7	26629	3	N	N	1	*	*,7,*
contig_25	23620	3	N	N	1	*	*,25,*
contig_29	21887	3	N	N	1	*	*,29,*
contig_33	19103	21	Y	N	1	*	33
contig_23	18280	3	N	N	1	*	*,23,*
contig_22	16979	3	N	N	1	*	*,22,*
contig_30	7840	3	N	N	1	*	*,30,*
contig_19	6240	4	N	N	1	*	*,19,*
contig_17	6030	8	Y	N	1	*	17
contig_20	4012	43	N	N	2	*	*,20,*
contig_15	3041	71	N	N	3	*	*,15,*
