#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_14	814694	5	N	N	1	*	*,14,-56
contig_49	623900	7	N	N	2	*	*,49,*
contig_10	420065	7	N	N	2	*	*,10,*
contig_53	400868	4	N	N	1	*	*,53
contig_50	380773	5	N	N	1	*	*,50,*
contig_54	374022	5	N	N	1	*	*,54,*
contig_69	362367	3	N	N	1	*	*,69,*
contig_55	352448	5	N	N	1	*	*,55,*
contig_72	340355	3	N	N	1	*	*,72,*
contig_105	337876	5	N	N	1	*	*,105,*
contig_25	329435	4	N	N	1	*	*,25,*
contig_42	304016	6	N	N	1	*	*,42
contig_18	298476	4	N	N	1	*	*,18,*
contig_24	223314	7	N	N	1	*	*,24,*
contig_17	221340	5	N	N	1	*	*,-142,17,*
contig_91	214134	3	N	N	1	*	*,91,*
contig_15	210163	5	N	N	1	*	*,15,142,*
contig_16	209345	5	N	N	1	*	*,16,*
contig_90	202387	6	N	N	1	*	*,90,*
contig_19	197741	3	N	N	1	*	*,19,*
contig_41	190726	4	N	N	1	*	*,41,*
contig_149	188474	3	N	N	1	*	*,149,*
contig_60	186643	4	N	N	1	*	*,60,*
contig_75	174879	4	N	N	1	*	*,75,*
contig_12	165355	7	N	N	1	*	*,12,*
contig_8	160928	6	N	N	1	*	*,8,*
contig_67	158087	5	N	N	1	*	*,147,67,*
contig_87	157229	4	N	N	1	*	*,87,*
contig_58	149444	6	N	N	1	*	*,58,*
contig_125	147701	4	N	N	1	*	*,125,*
contig_73	147307	6	N	N	1	*	*,73
contig_52	144321	6	N	N	1	*	*,52,*
contig_40	138783	8	N	N	1	*	*,40,*
contig_23	136434	3	N	N	1	*	*,23,*
contig_104	136224	3	N	N	1	*	*,104,*
contig_133	128605	5	N	N	1	*	*,133,*
contig_3	126099	5	N	N	1	*	*,3,4,*
contig_6	124970	5	N	N	1	*	-145,44,-118,6,*
contig_138	115882	3	N	N	1	*	*,138,1,*
contig_130	115795	4	N	N	1	*	*,130,*
contig_57	113282	6	N	N	1	*	*,57,*
contig_150	112707	4	N	N	1	*	*,150,*
contig_103	111646	4	N	N	1	*	*,103,*
contig_89	103036	6	N	N	1	*	*,89,*
contig_74	99500	7	N	N	1	*	*,74,*
contig_144	94598	4	N	N	1	*	*,144,*
contig_46	89204	5	N	N	1	*	*,46,47,146,-47
contig_124	86069	8	N	N	1	*	*,124,*
contig_38	85833	8	N	N	1	*	*,38,*
contig_98	82970	3	N	N	1	*	*,98,*
contig_62	81912	5	N	N	1	*	*,62,*
contig_59	78371	6	N	N	1	*	*,59,*
contig_141	76476	5	N	N	1	*	*,141,*
contig_35	76067	4	N	N	1	*	*,35,*
contig_143	74578	6	N	N	1	*	*,143,*
contig_13	74534	5	N	N	1	*	*,13,*
contig_27	73809	4	N	N	1	*	*,27,*
contig_79	73711	4	N	N	1	*	*,79,*
contig_136	72442	3	N	N	1	*	*,136,*
contig_80	69158	4	N	N	1	*	*,80,*
contig_110	68275	4	N	N	1	*	*,110,*
contig_128	67166	5	N	N	1	*	*,128,*
contig_66	66362	7	N	N	1	*	*,147,66,*
contig_61	65524	7	N	N	1	*	*,61,*
contig_11	60481	3	N	N	1	*	*,11,-109,*
contig_7	57866	7	N	N	1	*	*,7,145
contig_102	57671	5	N	N	1	*	*,102,*
contig_123	57570	5	N	N	1	*	*,123,*
contig_131	55713	6	N	N	1	*	*,131,*
contig_127	55412	5	N	N	1	*	*,127,*
contig_29	55021	3	N	N	1	*	*,29,*
contig_21	52381	4	N	N	1	*	*,21,*
contig_48	52081	3	N	N	1	*	48,*
contig_32	51534	7	N	N	2	*	*,32,*
contig_132	49956	5	N	N	1	*	*,132,*
contig_135	49625	3	N	N	1	*	*,135,*
contig_96	49608	6	Y	Y	1	2	96
contig_108	44268	3	N	N	1	*	*,108,*
contig_126	44098	5	N	N	1	*	*,126,*
contig_94	43324	6	N	N	1	*	*,94,*
contig_117	42586	7	N	N	1	*	*,117,*
contig_70	41790	6	N	N	1	*	*,70,*
contig_36	41700	4	N	N	1	*	36,145
contig_78	41608	4	N	N	1	*	*,78,*
contig_151	41215	5	N	N	1	*	*,151,*
contig_9	38260	6	N	N	1	*	*,9,*
contig_140	38049	7	N	N	1	*	*,140,*
contig_31	36991	3	N	N	1	*	*,31,*
contig_139	36899	8	N	N	2	*	*,139,*
contig_22	36451	8	N	N	1	*	*,22,*
contig_82	35409	9	N	N	1	*	-97,82,*
contig_99	35309	3	N	N	1	*	*,99,*
contig_113	32459	5	N	N	1	*	*,113,*
contig_115	29873	6	N	N	1	*	*,115,*
contig_129	29797	4	N	N	1	*	*,129,*
contig_147	29503	7	N	Y	1	*	*,147
contig_43	29353	9	N	N	1	*	-145,43,*
contig_20	29247	6	N	N	1	*	*,20,*
contig_101	27885	3	N	N	1	*	*,101,*
contig_68	27718	6	N	N	1	*	*,68,*
contig_26	24904	9	N	N	1	*	*,26,*
contig_148	24256	6	N	N	1	*	*,148,*
contig_84	22154	4	N	N	1	*	*,84,*
contig_142	21807	5	N	Y	1	*	142,*
contig_122	21427	3	N	N	1	*	*,122,*
contig_134	20704	5	N	N	1	*	*,134,*
contig_116	20219	5	N	N	1	*	*,116,*
contig_33	19543	5	N	N	1	*	*,33,*
contig_92	19424	4	N	N	1	*	*,92,*
contig_106	19066	4	N	N	1	*	*,106,*
contig_86	17461	6	N	N	1	*	*,86,*
contig_71	16910	3	N	N	1	*	*,71,*
contig_34	16908	3	N	N	1	*	*,34,*
contig_30	16866	4	N	N	1	*	*,30,*
contig_107	16511	4	N	N	1	*	*,107,*
contig_100	15733	4	N	N	1	*	*,100,*
contig_95	15565	5	N	N	1	*	*,95,*
contig_114	14168	6	N	N	1	*	*,114,*
contig_112	13944	7	N	N	1	*	*,112,*
contig_137	13811	3	N	N	1	*	*,137,*
contig_39	13415	7	N	N	1	*	*,39,*
contig_83	12695	5	N	N	1	*	*,83,*
contig_51	12643	3	N	N	1	*	*,51,*
contig_45	12227	5	N	N	1	*	*,45,*
contig_121	12054	3	N	N	1	*	*,121,*
contig_119	11766	6	N	N	1	*	*,119,*
contig_77	11349	7	N	N	1	*	*,77,*
contig_37	11314	5	N	Y	1	*	37
contig_85	10222	5	N	N	1	*	*,85,*
contig_65	10034	6	N	N	1	*	*,65,*
contig_153	9132	5	Y	N	1	*	153
contig_81	8454	13	N	N	2	*	*,81,*
contig_93	7543	6	N	N	1	*	*,93,*
contig_88	6936	4	N	N	1	*	*,88,*
contig_152	6369	25	Y	N	6	*	152
contig_120	6117	6	N	N	1	*	*,120,*
contig_28	5982	15	Y	N	3	*	28
contig_76	5646	6	N	N	1	*	*,76,*
