#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_3	4758516	16	N	N	2	*	3,-100
contig_78	2993063	7	Y	N	1	*	78
contig_41	2845445	14	Y	N	2	*	41
contig_14	2718987	11	Y	N	1	*	14
contig_15	1288821	5	N	N	1	*	*,15,*
contig_28	872491	5	N	N	1	*	*,28,*
contig_70	825906	9	N	N	1	*	*,70,*
contig_103	626097	4	N	N	1	*	*,103,*
contig_43	391936	5	N	N	1	*	*,43,*
contig_29	368710	9	N	N	1	*	*,29,*
contig_86	349396	9	N	N	1	*	*,86,*
contig_11	322571	3	N	N	1	*	*,11,*
contig_6	314893	9	N	N	1	*	*,6,*
contig_7	301155	9	N	N	1	*	*,7,*
contig_111	248553	8	N	N	1	*	*,111,*
contig_46	243156	9	N	N	1	*	*,46,*
contig_58	235457	8	N	N	1	*	*,58,*
contig_113	225585	7	N	N	1	*	*,113,*
contig_5	224437	10	N	N	1	*	5,-100
contig_21	218384	4	N	N	1	*	*,21,*
contig_89	201497	10	N	N	1	*	88,89
contig_85	180990	10	N	N	1	*	*,85,*
contig_101	180654	9	N	N	1	*	*,101,*
contig_115	170860	3	N	N	1	*	*,115,*
contig_96	152154	8	N	N	1	*	*,96,*
contig_83	144775	3	N	N	1	*	*,83,*
contig_66	143299	3	N	N	1	*	*,66,*
contig_22	142833	3	N	N	1	*	*,22,*
contig_4	141595	4	N	N	1	*	*,4,*
contig_106	137979	3	N	N	1	*	*,106,*
contig_102	128523	5	N	N	1	*	*,102,*
contig_59	126292	3	N	N	1	*	*,59,*
contig_108	118865	4	N	N	1	*	26,108,*
contig_104	114911	3	N	N	1	*	*,104,*
contig_93	111687	4	N	N	1	*	*,93,*
contig_125	110011	12	Y	N	1	*	125
contig_42	104032	4	N	N	1	*	*,42,*
contig_40	103878	4	N	N	1	*	*,40,*
contig_124	99986	3	N	N	1	*	*,124,*
contig_33	93175	3	N	N	1	*	*,33,*
contig_65	93063	4	N	N	1	*	*,65,*
contig_99	88420	4	N	N	1	*	*,99,*
contig_116	83283	3	N	N	1	*	116,*
contig_2	82260	4	N	N	1	*	*,2,*
contig_105	81978	7	N	N	1	*	*,105,*
contig_18	80559	3	N	N	1	*	*,18,*
contig_38	79838	3	N	N	1	*	*,38,*
contig_84	78862	8	N	N	1	*	*,84,*
contig_52	75496	3	N	N	1	*	*,52,*
contig_16	75390	3	N	N	1	*	*,16,*
contig_47	73972	3	N	N	1	*	*,47,*
contig_35	73099	3	N	N	1	*	*,35,*
contig_81	72117	3	N	N	1	*	*,81,*
contig_97	70218	4	N	N	1	*	*,97,*
contig_119	66256	3	N	N	1	*	*,119,*
contig_1	64918	7	N	N	1	*	*,1,*
contig_36	61947	3	N	N	1	*	*,36,*
contig_23	59744	3	N	N	1	*	*,23,*
contig_114	57865	7	N	N	1	*	*,114,*
contig_24	56457	3	N	N	1	*	*,24,*
contig_39	54184	4	N	N	1	*	*,39,*
contig_37	52504	3	N	N	1	*	*,37,*
contig_55	51894	3	N	N	1	*	*,55,*
contig_123	49577	31	Y	N	3	*	123
contig_54	48666	3	N	N	1	*	*,54,*
contig_13	48337	3	N	N	1	*	*,13,*
contig_122	48283	10	N	N	1	*	*,122,*
contig_117	47971	3	N	N	1	*	117,*
contig_12	46649	4	N	N	1	*	*,12,*
contig_107	46369	3	N	N	1	*	*,107,*
contig_56	46029	3	N	N	1	*	*,56,*
contig_45	44501	4	N	N	1	*	*,45,*
contig_60	39868	4	N	N	1	*	*,60,*
contig_25	39755	8	N	N	1	*	*,25,*
contig_62	39201	3	N	N	1	*	*,62
contig_17	38895	3	N	N	1	*	*,17,*
contig_94	38288	4	N	N	1	*	*,94,*
contig_9	37870	7	N	N	1	*	100,9,*
contig_53	36081	4	N	N	1	*	*,53,*
contig_110	28881	5	N	N	1	*	*,110,*
contig_92	27617	8	N	N	1	*	*,92,*
contig_82	26862	6	N	N	1	*	*,82,*
contig_61	26803	3	N	N	1	*	*,61,*
contig_79	26751	5	N	N	1	*	*,79,*
contig_44	24590	9	N	N	1	*	*,44,*
contig_30	22086	8	N	N	1	*	*,30,*
contig_95	22014	3	N	N	1	*	*,95,*
contig_90	21877	7	N	N	1	*	*,90,*
contig_51	21646	6	N	N	1	*	*,51,*
contig_50	19121	5	N	N	1	*	*,50,*
contig_121	19105	20	Y	N	2	*	121
contig_109	18889	6	N	N	1	*	*,109,*
contig_118	18267	10	Y	N	1	*	118
contig_63	17917	9	N	N	1	*	*,63,*
contig_57	14518	4	N	N	1	*	*,57,*
contig_71	14449	3	N	N	1	*	*,71,*
contig_34	14041	4	N	N	1	*	*,34,*
contig_8	13929	8	N	N	1	*	*,8,*
contig_112	13497	6	N	N	1	*	*,112,*
contig_98	13456	6	N	N	1	*	*,98,*
contig_87	12947	7	N	N	1	*	*,87,*
contig_32	12833	6	N	N	1	*	*,32,*
contig_31	12265	3	N	N	1	*	*,31,*
contig_64	11726	3	N	N	1	*	*,64,*
contig_69	10152	7	N	N	1	*	*,69,*
contig_91	9247	3	N	N	1	*	*,91,*
contig_72	7332	3	N	N	1	*	*,72,*
contig_48	7227	4	N	N	1	*	*,48,*
contig_49	6844	5	N	N	1	*	*,49,*
contig_10	6149	5	N	N	1	*	*,10,*
contig_74	5814	8	N	N	1	*	*,74,*
contig_73	5246	5	N	N	1	*	*,73,*
contig_67	4419	5	N	N	1	*	*,67,*
contig_75	2363	4	N	N	1	*	*,75,*
