#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_3	2845563	10	Y	N	1	*	3
contig_20	2719862	9	N	N	1	*	*,20,*
contig_10	1564301	11	N	N	1	*	*,10,*
contig_39	1215177	7	N	N	1	*	*,39,*
contig_41	1202672	6	N	N	1	*	*,41,*
contig_22	871265	4	N	N	1	*	*,22,*
contig_5	653653	10	N	N	1	*	*,5,*
contig_12	565032	7	N	N	1	*	*,12
contig_11	417346	9	N	N	1	*	*,11,*
contig_87	395773	4	N	N	1	*	*,87,*
contig_8	392688	6	N	N	1	*	*,8,*
contig_25	366339	6	N	N	1	*	*,25,*
contig_119	348506	4	N	N	1	*	*,119,*
contig_33	324472	3	N	N	1	*	*,33,*
contig_103	319062	9	N	N	1	*	*,103,*
contig_60	314581	3	N	N	1	*	*,60
contig_36	301252	11	N	N	1	*	*,36,*
contig_24	278356	11	N	N	1	*	*,24,*
contig_67	265419	5	N	N	1	*	*,67,*
contig_65	249010	4	N	N	1	*	*,63,63,64,63,65,*
contig_47	236603	5	N	N	1	*	*,47,*
contig_21	217075	10	N	N	1	*	*,21,*
contig_1	206116	5	N	N	1	*	*,1,*
contig_32	204944	4	N	N	1	*	*,32,*
contig_26	202953	3	N	N	1	*	*,26,*
contig_27	196648	3	N	N	1	*	*,27,*
contig_44	180585	5	N	N	1	*	*,44,*
contig_114	161258	6	N	N	1	*	*,114,*
contig_92	159416	10	N	N	1	*	*,92,*
contig_31	155804	4	N	N	1	*	*,31,*
contig_115	148860	5	N	N	1	*	*,115,*
contig_126	137921	10	N	N	1	*	126
contig_34	125512	3	N	N	1	*	*,34,*
contig_85	122924	5	N	N	1	*	*,85
contig_9	117505	7	N	N	1	*	*,9,*
contig_42	113615	4	N	N	1	*	*,42,*
contig_19	107419	4	N	N	1	*	19,*
contig_110	106734	3	N	N	1	*	*,110,*
contig_91	106263	10	N	N	1	*	*,91
contig_28	104898	6	N	N	1	*	*,28,*
contig_52	100549	5	N	N	1	*	*,52,53
contig_105	99599	5	N	N	1	*	*,105,*
contig_54	92284	3	N	N	1	*	*,54,*
contig_62	91142	13	N	N	1	*	62
contig_18	89581	11	N	N	1	*	18,*
contig_101	87082	6	N	N	1	*	*,101,*
contig_81	85629	3	N	N	1	*	81,*
contig_51	85161	10	N	N	2	*	*,51
contig_116	84156	3	N	N	1	*	*,116,*
contig_46	82475	5	N	N	1	*	*,46,*
contig_59	80520	3	N	N	1	*	*,59,*
contig_112	78936	4	N	N	1	*	*,112,*
contig_66	78206	4	N	N	1	*	*,63,66,*
contig_118	77681	8	N	N	1	*	*,118,*
contig_124	75139	3	N	N	1	*	*,124,*
contig_111	73370	3	N	N	1	*	*,111,*
contig_71	73358	5	N	N	1	*	*,71,*
contig_75	69366	5	N	N	1	*	*,75,*
contig_104	68772	6	N	N	1	*	*,104,*
contig_108	67980	4	N	N	1	*	*,108,*
contig_100	66955	7	N	N	1	*	*,100,*
contig_68	66400	6	N	N	1	*	*,68,*
contig_121	65465	6	N	N	1	*	*,121,*
contig_37	64254	5	N	N	1	*	*,37,*
contig_57	61662	5	N	N	1	*	*,57,*
contig_7	60627	4	N	N	1	*	-16,-15,7,*
contig_125	60567	4	N	N	1	*	125,*
contig_55	56336	5	N	N	1	*	*,55,*
contig_102	49574	19	Y	N	3	*	102
contig_97	48552	3	N	N	1	*	*,97,*
contig_86	47733	3	N	N	1	*	*,86,*
contig_2	47065	3	N	N	1	*	*,2,*
contig_127	46590	4	N	N	1	*	*,127,83,*
contig_45	46533	6	N	N	1	*	*,45,*
contig_122	45066	5	N	N	1	*	*,122,*
contig_43	44629	5	N	N	1	*	*,43,*
contig_48	42223	4	N	N	1	*	*,48,*
contig_90	40857	3	N	N	1	*	*,90,*
contig_113	39487	6	N	N	1	*	*,113,*
contig_106	37060	4	N	N	1	*	*,106,*
contig_69	36455	5	N	N	1	*	*,69,*
contig_120	34330	3	N	N	1	*	*,120,*
contig_123	32589	6	N	N	1	*	*,123,*
contig_117	32110	5	N	N	1	*	*,117,*
contig_109	31764	3	N	N	1	*	*,109,*
contig_107	30368	6	N	N	1	*	*,107,*
contig_49	29998	5	N	N	1	*	*,49,*
contig_38	28899	7	N	N	1	*	*,38,*
contig_56	27306	5	N	N	1	*	*,56,*
contig_99	25923	5	N	N	1	*	*,99,*
contig_98	24881	4	N	N	1	*	*,98,*
contig_58	24295	3	N	N	1	*	*,58,*
contig_73	24097	6	N	N	1	*	*,73,*
contig_129	23931	4	N	N	1	*	*,129,*
contig_76	23503	5	N	N	1	*	*,76,*
contig_50	23461	13	N	N	1	*	*,50,*
contig_94	22204	3	N	N	1	*	*,94,*
contig_79	21836	3	N	N	1	*	*,79,*
contig_30	21636	4	N	N	1	*	*,30,*
contig_17	20485	4	N	N	1	*	17,*
contig_130	19107	19	Y	N	2	*	130
contig_70	16181	3	N	N	1	*	*,70,*
contig_29	16022	3	N	N	1	*	*,29,*
contig_89	15948	11	N	N	2	*	*,89,*
contig_35	15173	3	N	N	1	*	*,35,*
contig_84	14892	4	N	N	1	*	*,84,*
contig_4	13552	10	N	N	1	*	*,4,*
contig_77	13511	5	N	N	1	*	*,77,*
contig_23	12581	14	N	N	3	*	*,23,*
contig_13	12448	13	N	N	2	*	-15,13,-61
contig_14	12438	13	N	N	2	*	-16,-15,14,-61
contig_93	10006	3	N	N	1	*	*,93,*
contig_128	9140	7	Y	N	1	*	128
contig_88	8408	8	N	N	1	*	*,88,*
contig_96	8370	4	N	N	1	*	*,96,*
contig_74	6510	3	N	N	1	*	*,74,*
contig_95	6343	3	N	N	1	*	*,95,*
contig_78	5985	9	N	N	1	*	*,78,*
contig_72	5786	4	N	N	1	*	*,72,*
