#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_22	1731735	6	N	N	1	*	-66,22,*
contig_15	1238047	5	N	N	1	*	*,15,79,*
contig_56	1145081	5	N	N	1	*	66,56,*
contig_7	888145	4	N	N	1	*	*,7,*
contig_57	716750	4	N	N	1	*	*,57,*
contig_8	504057	5	N	N	1	*	*,8,*
contig_54	405122	7	N	N	1	*	*,54,*
contig_49	390216	5	N	N	1	*	*,49,*
contig_59	382140	8	N	N	1	*	*,59,*
contig_24	368350	3	N	N	1	*	*,24,*
contig_25	364776	6	N	N	1	*	*,25,*
contig_77	301164	4	N	N	1	*	*,77,*
contig_104	270500	4	N	N	1	*	*,104,*
contig_108	266193	6	N	N	1	*	*,108,*
contig_28	243041	6	N	N	1	*	*,28,*
contig_60	228670	7	N	N	1	*	*,60,*
contig_36	212660	9	N	N	1	*	*,36,*
contig_71	206373	8	N	N	2	*	*,71,*
contig_91	206270	8	N	N	1	*	*,91,*
contig_93	203072	3	N	N	1	*	*,93,*
contig_103	199821	5	N	N	1	*	*,103,66
contig_67	192192	4	N	N	1	*	66,67,*
contig_109	191176	4	N	N	1	*	*,109,*
contig_30	185592	7	N	N	1	*	*,30,*
contig_17	175399	3	N	N	1	*	*,17,*
contig_75	170784	6	N	N	1	*	-35,75,*
contig_13	169063	3	N	N	1	*	*,13,*
contig_38	149981	8	N	N	1	*	-35,37,38,*
contig_84	147648	4	N	N	1	*	*,84,*
contig_31	147094	6	N	N	1	*	*,31,*
contig_88	140279	3	N	N	1	*	*,88,*
contig_81	129736	6	N	N	1	*	*,81,*
contig_43	127375	3	N	N	1	*	*,43,*
contig_10	125916	3	N	N	1	*	*,10,*
contig_98	115324	6	N	N	1	*	*,98,*
contig_100	96866	6	N	N	1	*	*,100,*
contig_18	96043	4	N	N	1	*	*,18,*
contig_82	92106	6	N	N	1	*	*,82,*
contig_95	90225	4	N	N	1	*	*,95,*
contig_85	83973	5	N	N	1	*	*,85,*
contig_99	81420	7	N	N	1	*	*,99,*
contig_20	77745	3	N	N	1	*	*,20,*
contig_96	77443	7	N	N	1	*	*,96,*
contig_48	77430	3	N	N	1	*	*,48,*
contig_11	75947	4	N	N	1	*	*,11,*
contig_42	74361	6	N	N	1	*	*,42,*
contig_33	74022	3	N	N	1	*	*,33,*
contig_101	72631	9	N	N	2	*	*,101,*
contig_52	70081	7	N	N	1	*	*,52,*
contig_87	69796	3	N	N	1	*	*,87,*
contig_94	67731	4	N	N	1	*	*,94,*
contig_92	66619	4	N	N	1	*	*,92,*
contig_86	65992	5	N	N	1	*	*,86,*
contig_2	65412	6	N	N	1	*	*,2,*
contig_58	63835	4	N	N	1	*	*,58,*
contig_102	62004	6	N	N	1	*	-35,102,*
contig_16	59252	5	N	N	1	*	*,16,*
contig_19	58661	4	N	N	1	*	*,19,*
contig_70	57793	4	N	N	1	*	*,70,*
contig_55	53073	5	N	N	1	*	*,55,*
contig_26	49574	9	Y	N	2	*	26
contig_32	49007	5	N	N	1	*	*,32,*
contig_47	48765	3	N	N	1	*	*,47,*
contig_80	47400	4	N	N	1	*	*,80,*
contig_78	47161	6	N	N	1	*	*,78,*
contig_45	46963	4	N	N	1	*	*,45,*
contig_12	45919	4	N	N	1	*	*,12,*
contig_83	45473	3	N	N	1	*	*,83,*
contig_23	43726	3	N	N	1	*	*,23,*
contig_51	43069	3	N	N	1	*	*,51,*
contig_3	42262	3	N	N	1	*	*,3,*
contig_35	40499	6	N	Y	1	*	35
contig_44	39836	4	N	N	1	*	*,44,*
contig_39	37653	3	N	N	1	*	*,39,*
contig_61	36400	7	N	N	1	*	*,61,*
contig_64	36225	3	N	N	1	*	*,64,*
contig_21	36171	3	N	N	1	*	*,21,*
contig_1	34635	4	N	N	1	*	*,1,*
contig_4	33153	6	N	N	1	*	*,4,*
contig_72	33052	3	N	N	1	*	*,72,*
contig_90	30586	5	N	N	1	*	*,90,*
contig_97	30573	3	N	N	1	*	*,97,*
contig_65	30237	3	N	N	1	*	*,65,*
contig_106	29323	4	N	N	1	*	*,106,*
contig_6	26758	5	N	N	1	*	*,6,*
contig_76	24384	3	N	N	1	*	*,76,*
contig_53	23946	4	N	N	1	*	*,53,*
contig_89	23513	4	N	N	1	*	*,89,*
contig_63	23045	4	N	N	1	*	*,63,*
contig_73	22542	3	N	N	1	*	*,73,*
contig_62	21103	5	N	N	1	*	*,62,*
contig_68	20767	3	N	N	1	*	*,68,*
contig_29	20262	3	N	N	1	*	*,29,*
contig_46	20143	5	N	N	1	*	*,46,*
contig_5	18879	6	N	N	1	*	*,5,*
contig_27	16000	4	N	N	1	*	*,27,*
contig_41	15924	11	N	N	2	*	*,41,*
contig_14	14917	4	N	N	1	*	*,14,*
contig_50	14502	3	N	N	1	*	*,50,*
contig_69	14005	4	N	N	1	*	*,69,*
contig_34	12909	3	N	N	1	*	*,34,*
contig_107	12734	20	Y	N	5	*	107
contig_74	8616	5	N	N	1	*	*,74,*
contig_40	8592	5	N	N	1	*	*,40,*
contig_9	6657	3	N	N	1	*	*,9,*
