#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_5	4749805	40	Y	N	3	*	5
contig_10	4035546	17	Y	N	2	*	10
contig_8	2987495	27	Y	N	2	*	8
contig_6	2841260	45	Y	N	4	*	6
contig_7	2717684	37	Y	N	4	*	7
contig_11	2476451	20	N	N	3	*	*,11,*
contig_9	2303348	20	N	N	3	*	*,9,*
contig_3	2163554	10	N	N	2	*	*,3,*
contig_1	1658662	10	N	N	2	*	*,1,*
contig_15	954610	9	N	N	1	*	*,15,*
contig_13	579656	9	N	N	2	*	*,13,*
contig_21	543768	10	N	N	2	*	*,21,*
contig_14	504464	10	N	N	2	*	*,14,*
contig_2	482506	9	N	N	3	*	*,2,*
contig_25	109913	30	Y	N	3	*	25
contig_22	85953	9	N	N	1	*	*,22,*
contig_23	49533	72	Y	N	6	*	23
contig_20	48173	20	N	N	3	*	*,20,*
contig_24	38896	11	N	N	1	*	*,24,*
contig_26	27313	22	Y	N	2	*	26
contig_18	27057	3	N	N	1	*	*,18,*
contig_27	19075	52	Y	N	6	*	27
contig_12	17901	7	N	N	3	*	*,12,*
contig_19	11888	6	N	N	1	*	*,19,*
contig_16	5990	12	Y	N	1	*	16
contig_17	4437	21	N	N	1	*	*,17,*
