#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_9	4766396	15	N	N	1	*	*,9,*
contig_12	4758209	28	Y	N	2	*	12
contig_17	3385501	8	N	N	1	*	*,17,*
contig_10	3065807	23	N	N	2	*	*,10,*
contig_5	2992078	14	Y	N	1	*	5
contig_14	2718765	18	Y	N	1	*	14
contig_22	826105	5	N	N	1	*	*,22,*
contig_18	766941	5	N	N	1	*	*,18,*
contig_11	696383	5	N	N	1	*	*,11,*
contig_4	656985	8	N	N	1	*	*,4,*
contig_28	523518	5	N	N	1	*	*,28,*
contig_20	381740	5	N	N	1	*	*,20,*
contig_45	378710	5	N	N	1	*	*,45,*
contig_3	321603	6	N	N	1	*	*,3,*
contig_24	267940	5	N	N	1	*	*,24,*
contig_13	252415	5	N	N	1	*	*,13,*
contig_6	228858	5	N	N	1	*	*,6,*
contig_40	227682	5	N	N	1	*	*,40,*
contig_21	208835	4	N	N	1	*	*,21,*
contig_26	207591	4	N	N	1	*	*,26,27,*
contig_39	138628	6	N	N	1	*	*,39,*
contig_38	129161	5	N	N	1	*	*,38,*
contig_1	113241	5	N	N	1	*	*,1,*
contig_46	110007	21	Y	N	1	*	46
contig_25	94131	5	N	N	1	*	*,-27,25,*
contig_35	93243	4	N	N	1	*	*,35,*
contig_41	83471	6	N	N	1	*	*,41,*
contig_44	81775	5	N	N	1	*	*,44,*
contig_31	69275	3	N	N	1	*	*,31,*
contig_2	61367	6	N	N	1	*	*,2,*
contig_34	59604	4	N	N	1	*	*,34,*
contig_33	50017	4	N	N	1	*	*,33,*
contig_42	49576	49	Y	N	3	*	42
contig_36	35457	3	N	N	1	*	*,36,*
contig_15	31932	4	N	N	1	*	*,15,*
contig_19	27614	5	N	N	1	*	*,19,*
contig_32	23193	4	N	N	1	*	*,32,*
contig_49	18252	20	Y	N	1	*	49
contig_23	17851	4	N	N	1	*	*,23,*
contig_27	17744	3	N	Y	1	*	27,*
contig_48	12734	69	Y	N	5	*	48
contig_30	10859	3	N	N	1	*	*,30,*
contig_8	9256	10	N	N	1	*	*,8,*
contig_37	9136	5	N	N	1	*	*,37,*
contig_16	8970	4	N	N	1	*	*,16,*
contig_43	7133	3	N	N	1	*	*,43,*
contig_7	6024	8	Y	N	1	*	7
contig_47	5986	40	Y	N	3	*	47
contig_29	2271	42	N	N	2	*	*,29,*
