#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_3	2862332	10	N	N	2	*	103,3,103
contig_2	2717580	9	N	N	1	*	*,2,*
contig_4	1236970	9	N	N	1	*	*,4,*
contig_10	1121724	10	N	N	1	*	*,10,*
contig_28	1064254	10	N	N	1	*	*,28,*
contig_36	891630	7	N	N	1	*	103,36,*
contig_1	813414	8	N	N	1	*	*,1,*
contig_8	770115	6	N	N	1	*	*,8,*
contig_35	747098	6	N	N	1	*	-103,35,*
contig_14	738578	4	N	N	1	*	*,14,*
contig_23	619726	6	N	N	1	*	*,23,*
contig_46	487398	10	N	N	1	*	46,*
contig_9	473708	5	N	N	1	*	*,9,*
contig_70	449184	4	N	N	1	*	*,70,*
contig_57	400811	6	N	N	1	*	*,57,*
contig_44	371773	5	N	N	1	*	*,44
contig_20	360790	5	N	N	1	*	*,20,*
contig_94	331789	3	N	N	1	*	*,94,*
contig_15	301942	6	N	N	1	*	13,15,*
contig_16	279791	4	N	N	1	*	*,16,*
contig_108	250371	4	N	N	1	*	*,108,*
contig_85	240135	5	N	N	1	*	*,85,*
contig_53	221339	4	N	N	1	*	*,53,*
contig_26	212208	9	N	N	1	*	*,-56,26,*
contig_90	204369	5	N	N	1	*	*,90,*
contig_61	197593	6	N	N	1	*	*,61,*
contig_45	190186	4	N	N	1	*	*,45,*
contig_39	168430	4	N	N	1	*	*,39,*
contig_100	167364	3	N	N	1	*	*,100,*
contig_97	161882	6	N	N	1	*	*,97,*
contig_12	147299	3	N	N	1	*	*,12,*
contig_79	142505	3	N	N	1	*	*,79,*
contig_111	140635	4	N	N	1	*	*,111,*
contig_52	138241	6	N	N	1	*	*,52,*
contig_42	132662	3	N	N	1	*	*,42,*
contig_7	127735	5	N	N	1	*	*,7,*
contig_11	126462	5	N	N	1	*	*,11,-13
contig_105	126157	5	N	N	1	*	*,105,*
contig_63	115360	6	N	N	1	*	*,63,*
contig_81	115003	4	N	N	1	*	*,81,*
contig_72	111720	6	N	N	1	*	*,72,*
contig_37	110324	7	N	N	1	*	*,37,*
contig_99	107435	3	N	N	1	*	*,99,*
contig_96	106744	6	N	N	1	*	*,96,*
contig_86	106369	4	N	N	1	*	*,86,*
contig_50	105950	4	N	N	1	*	*,50,*
contig_106	102349	6	N	N	1	*	*,106,*
contig_89	99567	3	N	N	1	*	*,89,*
contig_107	88860	5	N	N	1	*	*,107,*
contig_101	87713	6	N	N	1	*	*,101,*
contig_102	84169	3	N	N	1	*	*,102,*
contig_30	81108	3	N	N	1	*	*,30,*
contig_77	80078	3	N	N	1	*	*,77,*
contig_91	78037	5	N	N	1	*	*,91,*
contig_84	77474	5	N	N	1	*	*,84,*
contig_109	77323	6	N	N	1	*	*,109,*
contig_59	76742	4	N	N	1	*	*,59,*
contig_69	76485	3	N	N	1	*	*,69,*
contig_49	76301	4	N	N	1	*	*,49,*
contig_17	73797	3	N	N	1	*	*,17,*
contig_88	69381	5	N	N	1	*	*,88,*
contig_51	69193	4	N	N	1	*	*,51,*
contig_98	67299	3	N	N	1	*	*,98,*
contig_43	66223	5	N	N	1	*	*,43,*
contig_18	63661	3	N	N	1	*	*,18,*
contig_58	62051	5	N	N	1	*	*,58,*
contig_87	61215	5	N	N	1	*	*,87,*
contig_66	59072	3	N	N	1	*	*,66,*
contig_38	58300	4	N	N	1	*	*,38,*
contig_104	57990	7	N	N	1	*	*,104,*
contig_92	57565	3	N	N	1	*	*,92,*
contig_29	55610	8	N	N	1	*	29,*
contig_32	51744	3	N	N	1	*	*,32,*
contig_82	49571	17	Y	N	2	*	82
contig_21	45405	4	N	N	1	*	*,21,*
contig_27	42824	4	N	N	1	*	*,27,*
contig_78	41690	3	N	N	1	*	*,78,*
contig_73	37398	5	N	N	1	*	*,73,*
contig_103	35761	15	N	Y	2	*	103
contig_56	35152	12	N	Y	1	*	56,*
contig_75	32763	3	N	N	1	*	*,75,*
contig_93	29600	5	N	N	1	*	*,93,*
contig_19	29210	5	N	N	1	*	*,19,*
contig_83	27425	10	N	N	2	*	*,83,*
contig_60	27257	8	N	N	1	*	*,60,*
contig_6	25521	3	N	N	1	*	*,6,*
contig_5	24899	6	N	N	1	*	*,5,*
contig_47	24512	7	N	N	1	*	47,56,*
contig_54	23609	3	N	N	1	*	*,54,*
contig_31	23344	4	N	N	1	*	*,31,*
contig_71	23108	4	N	N	1	*	*,71,*
contig_80	23104	4	N	N	1	*	*,80,*
contig_40	22383	4	N	N	1	*	*,40,*
contig_74	19866	4	N	N	1	*	*,74,*
contig_110	19103	20	Y	N	3	*	110
contig_62	18115	7	N	N	1	*	*,62,*
contig_22	14614	5	N	N	1	*	*,22,*
contig_64	11896	5	N	N	1	*	*,64,*
contig_55	10477	5	N	N	1	*	*,55,*
contig_41	9390	12	Y	N	1	*	41
contig_95	7922	5	N	N	1	*	*,95,*
contig_65	7503	4	N	N	1	*	*,65,*
contig_48	5071	4	N	N	1	*	*,48,*
contig_67	5056	5	N	N	1	*	*,67,*
contig_68	4068	4	N	N	1	*	*,68,*
contig_25	3772	7	N	Y	1	8	*,25,*
