#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_45	850602	5	N	N	1	*	*,45,*
contig_112	640774	5	N	N	1	*	*,112,*
contig_4	580040	6	N	N	2	*	*,4,*
contig_72	559893	5	N	N	1	*	*,72,*
contig_89	559235	4	N	N	1	*	89,*
contig_29	507233	4	N	N	1	*	*,29,*
contig_25	317110	4	N	N	1	*	*,25,*
contig_60	283268	5	N	N	1	*	*,60,*
contig_146	261144	4	N	N	1	*	*,146,*
contig_14	260184	4	N	N	1	*	*,14,*
contig_24	258749	4	N	N	1	*	*,24,*
contig_37	252823	5	N	N	1	*	37,*
contig_145	235622	5	N	N	1	*	*,145,*
contig_88	215486	4	N	N	1	*	*,88,*
contig_120	210742	4	N	N	1	*	*,120,*
contig_105	208619	4	N	N	1	*	*,105,*
contig_129	188562	6	N	N	1	*	-65,129,*
contig_135	182203	6	N	N	2	*	135,*
contig_57	177358	5	N	N	1	*	*,57,*
contig_127	171944	4	N	N	1	*	*,127,*
contig_52	160913	5	N	N	1	*	*,52,*
contig_8	160878	3	N	N	1	*	*,8
contig_97	160048	4	N	N	1	*	*,97
contig_41	154789	6	N	N	1	*	*,41,*
contig_51	148445	5	N	N	1	*	*,51,*
contig_27	147024	3	N	N	1	*	*,27,*
contig_16	136252	3	N	N	1	*	*,16,*
contig_111	134804	6	N	N	1	*	*,111,*
contig_134	128282	6	N	N	1	*	*,134,*
contig_143	124279	4	N	N	1	*	*,143,*
contig_13	104954	3	N	N	1	*	*,13,*
contig_126	101568	7	N	N	1	*	*,126,*
contig_3	100238	6	N	N	1	*	*,3,*
contig_63	99257	6	N	N	1	*	*,63,*
contig_64	97912	3	N	N	1	*	*,64,*
contig_77	97777	6	N	N	1	*	*,77,*
contig_33	96443	6	N	N	1	*	*,33,*
contig_103	95610	5	N	N	1	*	*,103,*
contig_42	95504	4	N	N	1	*	*,42,*
contig_140	95475	7	N	N	1	*	*,140,*
contig_26	91563	6	N	N	1	*	*,26,*
contig_28	88102	5	N	N	1	*	*,28,*
contig_119	80163	4	N	N	1	*	*,119,*
contig_22	77778	6	N	N	1	*	*,22,*
contig_56	75913	5	N	N	1	*	*,56,*
contig_40	72684	6	N	N	1	*	*,40,*
contig_49	68023	3	N	N	1	*	*,49,*
contig_59	66250	3	N	N	1	*	*,59,*
contig_147	65503	3	N	N	1	*	*,147,*
contig_128	64037	4	N	N	1	*	*,128,*
contig_136	63160	6	N	N	1	*	*,136,-62
contig_10	62170	5	N	N	1	*	*,10,*
contig_137	60709	6	N	N	1	*	*,137,*
contig_118	59048	6	N	N	1	*	*,118,*
contig_47	58125	4	N	N	1	*	*,47,*
contig_138	57621	6	N	N	1	*	*,138,*
contig_78	56100	3	N	N	1	*	*,78,*
contig_85	54369	7	N	N	1	*	*,85,*
contig_61	52946	5	N	N	1	*	*,61,*
contig_108	52582	3	N	N	1	*	*,108,*
contig_2	52214	5	N	N	1	*	*,2,*
contig_84	51630	3	N	N	1	*	*,84,*
contig_107	49590	7	Y	N	1	*	107
contig_50	48447	9	N	N	3	*	*,50,*
contig_86	47452	5	N	N	1	*	*,86,*
contig_139	46523	6	N	N	1	*	*,139,*
contig_67	45140	4	N	N	1	*	*,67,*
contig_69	44474	3	N	N	1	*	*,69,*
contig_130	43465	6	N	N	1	*	*,130
contig_133	42828	4	Y	Y	1	2	133
contig_144	42600	3	N	N	1	*	*,144,*
contig_55	42192	3	N	N	1	*	*,55,*
contig_66	42141	3	N	N	1	*	*,66,*
contig_101	42064	4	N	N	1	*	*,101,*
contig_122	41368	3	N	N	1	*	*,122,*
contig_76	39807	4	N	N	1	*	*,76,*
contig_65	38833	4	N	Y	2	*	65
contig_39	38826	8	N	N	2	*	*,39,*
contig_110	38012	6	N	N	1	*	*,110,*
contig_79	37695	6	N	N	1	*	*,79,*
contig_117	37420	6	N	N	1	*	*,117,*
contig_46	37042	4	N	N	1	*	*,46,*
contig_17	35164	6	N	N	1	*	*,17,*
contig_18	35132	7	N	N	2	*	*,18,*
contig_6	33592	6	N	N	2	*	*,6,*
contig_81	33171	9	N	N	3	*	*,81,*
contig_125	33087	3	N	N	1	*	*,125,*
contig_121	32944	5	N	N	1	*	*,121,*
contig_43	32486	4	N	N	1	*	*,43,*
contig_109	30384	3	N	N	1	*	*,109,*
contig_35	29704	5	N	N	1	*	*,35,*
contig_44	28428	5	N	N	1	*	*,44,*
contig_98	28413	3	N	N	1	*	98
contig_104	28289	5	N	N	1	*	*,104,*
contig_82	27895	5	N	N	1	*	*,82,*
contig_132	27393	5	N	N	1	*	*,132
contig_124	27207	3	N	N	1	*	*,124,*
