#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_2	4758513	20	N	N	2	*	2,77
contig_30	2992423	9	Y	N	1	*	30
contig_20	2845415	18	Y	N	2	*	20
contig_43	2718770	13	Y	N	1	*	43
contig_3	2374416	8	N	N	1	*	3,*
contig_17	1270555	11	N	N	1	*	*,17,*
contig_12	1189392	5	N	N	1	*	*,12,*
contig_10	942887	6	N	N	1	*	*,10,*
contig_1	497617	12	N	N	1	*	*,1
contig_15	485642	4	N	N	1	*	*,15,*
contig_5	475622	12	N	N	1	*	-77,5,*
contig_58	416712	11	N	N	1	*	*,58,*
contig_4	394766	11	N	N	1	*	*,4
contig_11	388124	5	N	N	1	*	*,11,*
contig_87	333036	4	N	N	1	*	*,87,*
contig_22	314387	4	N	N	1	*	*,22,*
contig_37	293025	11	N	N	1	*	37,*
contig_6	257173	4	N	N	1	*	*,6,*
contig_73	254657	10	N	N	1	*	*,73,*
contig_54	242288	5	N	N	1	*	*,54,*
contig_56	220857	4	N	N	1	*	*,56,*
contig_78	179284	3	N	N	1	*	*,78,*
contig_79	160651	4	N	N	1	*	*,79,*
contig_51	155532	4	N	N	1	*	*,51,*
contig_25	150439	3	N	N	1	*	25,*
contig_75	135357	4	N	N	1	*	*,75,*
contig_89	134010	4	N	N	1	*	*,89,*
contig_16	130272	4	N	N	1	*	*,16,*
contig_67	127588	3	N	N	1	*	*,67,*
contig_28	122746	3	N	N	1	*	28,*
contig_72	120970	4	N	N	1	*	*,72,*
contig_92	116604	3	N	N	1	*	*,92,*
contig_86	113722	3	N	N	1	*	*,86,*
contig_95	110007	16	Y	N	1	*	95
contig_23	103836	4	N	N	1	*	*,23,*
contig_38	102269	3	N	N	1	*	*,38,*
contig_33	98283	3	N	N	1	*	*,-35,33,*
contig_82	90744	4	N	N	1	*	*,82,*
contig_53	90047	7	N	N	1	*	*,53,*
contig_26	87845	4	N	N	1	*	26,*
contig_49	85467	4	N	N	1	*	*,49,*
contig_93	83131	3	N	N	1	*	*,93,*
contig_88	81395	3	Y	N	1	*	88
contig_90	79139	3	N	N	1	*	*,90,*
contig_81	78850	4	N	N	1	*	*,81,*
contig_34	78623	3	N	N	1	*	*,34,35,*
contig_7	76301	3	N	N	1	*	*,7,*
contig_50	69913	4	N	N	1	*	*,50,*
contig_85	69153	3	N	N	1	*	*,85,*
contig_55	63652	3	N	N	1	*	*,55,*
contig_31	60035	7	N	N	1	*	*,31,*
contig_84	59147	5	N	N	1	*	*,84,*
contig_63	58385	8	N	N	1	*	*,63,*
contig_68	58255	3	N	N	1	*	*,68,*
contig_27	57589	4	N	N	1	*	*,27,*
contig_91	51496	12	N	N	1	*	*,91,*
contig_96	49578	39	Y	N	4	*	96
contig_40	48329	3	N	N	1	*	*,40,*
contig_29	42047	4	N	N	1	*	*,29,*
contig_36	40995	9	N	N	1	*	*,36,*
contig_94	38823	5	N	N	1	*	*,94,*
contig_65	38228	4	N	N	1	*	*,65,*
contig_59	37549	9	N	N	1	*	*,59,*
contig_74	34356	9	N	N	1	*	*,74,*
contig_71	31920	3	N	N	1	*	*,71,*
contig_44	28589	7	N	N	1	*	*,44,*
contig_52	27992	4	N	N	1	*	*,52,*
contig_70	26755	6	N	N	1	*	*,70,*
contig_39	22953	9	N	N	1	*	*,39,*
contig_9	22027	4	N	N	1	*	*,9,*
contig_8	21616	4	N	N	1	*	*,8,*
contig_60	19734	3	N	N	1	*	*,60,*
contig_98	18257	11	Y	N	1	*	98
contig_83	17024	3	N	N	1	*	*,83,*
contig_69	16192	3	N	N	1	*	*,69,*
contig_19	15353	3	N	N	1	*	*,19,*
contig_80	13033	3	N	N	1	*	*,80,*
contig_97	12735	46	Y	N	5	*	97
contig_45	12652	3	N	N	1	*	*,45,*
contig_21	11410	3	N	N	1	*	*,21,*
contig_46	10531	3	N	N	1	*	*,46,*
contig_24	10301	3	N	N	1	*	*,24,*
contig_41	10216	5	N	N	1	*	*,41,*
contig_64	10008	4	N	N	1	*	*,64,*
contig_61	9247	3	N	N	1	*	*,61,*
contig_48	9218	7	N	N	1	*	*,48,*
contig_18	7949	6	N	N	1	*	*,18,*
contig_47	7625	3	N	N	1	*	*,47,*
contig_76	7332	3	N	N	1	*	*,76,*
contig_62	6035	4	Y	N	1	*	62
contig_32	3396	7	N	N	1	*	*,32,*
contig_42	3248	3	N	N	1	*	*,42,*
contig_66	3036	36	N	N	4	*	*,66,*
contig_57	2263	31	N	N	3	*	*,57,*
