#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_41	3057956	10	N	N	1	*	41,*
contig_30	2718735	13	Y	N	1	*	30
contig_69	2334701	17	N	N	2	*	69
contig_6	2141478	20	N	N	2	*	*,6,79
contig_8	1836390	20	N	N	2	*	-7,8,*
contig_49	1486512	10	N	N	1	*	*,49,*
contig_12	1415037	11	N	N	1	*	-79,12,*
contig_4	1190364	6	N	N	1	*	*,4,*
contig_13	807489	11	N	N	1	*	*,13,*
contig_1	806501	5	N	N	1	*	*,1,*
contig_10	764834	22	N	N	2	*	79,10,-7
contig_11	756364	11	N	N	1	*	79,11,-7
contig_52	593800	6	N	N	1	*	*,52,*
contig_90	510742	18	N	N	1	*	90
contig_80	413927	4	N	N	1	*	*,80,*
contig_77	395776	6	N	N	1	*	*,77,*
contig_94	365207	3	N	N	1	*	*,94,*
contig_29	328759	4	N	N	1	*	*,29,*
contig_3	319449	6	N	N	1	*	78,78,2,78,3,*
contig_44	274294	3	N	N	1	*	*,44,*
contig_56	269342	4	N	N	1	*	*,56,*
contig_15	261730	5	N	N	1	*	*,15,*
contig_35	258050	4	N	N	1	*	35,*
contig_5	246277	6	N	N	1	*	5,*
contig_22	233568	6	N	N	1	*	*,22,*
contig_54	220135	5	N	N	1	*	*,54,*
contig_67	217523	4	N	N	1	*	*,67,*
contig_92	185360	3	N	N	1	*	*,92,*
contig_81	181652	4	N	N	1	*	*,81,*
contig_18	174440	10	N	N	1	*	*,18,7
contig_60	167860	4	N	N	1	*	*,60,*
contig_28	166780	4	N	N	1	*	*,28,*
contig_24	156078	4	N	N	1	*	*,24,*
contig_72	146819	5	N	N	1	*	*,72,*
contig_40	127094	4	N	N	1	*	*,40,*
contig_32	124443	5	N	N	1	*	32
contig_25	123772	3	N	N	1	*	*,25,*
contig_89	110007	15	Y	N	1	*	89
contig_68	106640	5	N	N	1	*	*,68,*
contig_34	105713	4	N	N	1	*	34,*
contig_63	98060	3	N	N	1	*	*,63,*
contig_57	93860	4	N	N	1	*	*,57,*
contig_14	92209	4	N	N	1	*	*,14,*
contig_76	90037	5	N	N	1	*	*,76,*
contig_73	88288	3	N	N	1	*	*,73,*
contig_83	77324	3	N	N	1	*	*,83,*
contig_59	74053	9	N	N	1	*	*,59,*
contig_23	72307	4	N	N	1	*	*,23,*
contig_84	71231	3	N	N	1	*	*,84,*
contig_86	67851	3	N	N	1	*	*,86,*
contig_27	58571	4	N	N	1	*	*,27,*
contig_39	56167	3	N	N	1	*	*,39,*
contig_71	50034	4	N	N	1	*	*,71,*
contig_88	49577	34	Y	N	3	*	88
contig_82	45151	4	N	N	1	*	*,82,*
contig_85	43191	3	N	N	1	*	*,85,*
contig_7	37896	17	N	Y	1	*	7
contig_58	35923	19	N	N	1	*	*,58,*
contig_48	35313	4	N	N	1	*	*,48,*
contig_75	33712	4	N	N	1	*	*,75,*
contig_66	31855	3	N	N	1	*	*,66,*
contig_65	30837	4	N	N	1	*	*,65,*
contig_16	29883	21	N	Y	2	4	*,16,*
contig_17	28500	14	N	Y	1	4	*,17,*
contig_70	26233	5	N	N	1	*	*,70,*
contig_20	24100	4	N	N	1	*	*,20,*
contig_33	23723	3	N	N	1	*	*,33,*
contig_19	22827	4	N	N	1	*	*,19,*
contig_42	22639	4	N	N	1	*	*,42,*
contig_31	21842	5	N	N	1	*	*,31,*
contig_36	19418	3	N	N	1	*	*,36,*
contig_91	19101	20	Y	N	2	*	91
contig_93	18242	15	Y	N	1	*	93
contig_79	17835	21	N	Y	2	*	79
contig_21	17610	4	N	N	1	*	*,21,*
contig_38	15791	3	N	N	1	*	*,38,*
contig_74	12909	4	N	N	1	*	*,74,*
contig_50	12615	6	N	N	1	*	*,50,*
contig_64	11168	3	N	N	1	*	*,64,*
contig_55	7486	3	N	N	1	*	*,55,*
contig_87	7134	3	N	N	1	*	*,87,*
contig_43	6463	7	N	N	1	*	*,43,*
contig_53	6324	4	Y	N	1	*	53
contig_45	5871	3	N	N	1	*	*,45,*
contig_47	5229	7	N	N	1	*	*,47,*
contig_62	4784	39	N	N	3	*	*,62,*
contig_37	4266	5	N	N	1	*	*,37,*
contig_61	2269	24	N	N	2	*	*,61,*
