#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_10	4758458	33	Y	N	2	*	10
contig_25	4046051	9	Y	N	1	*	25
contig_6	3381328	17	N	N	1	*	*,6,*
contig_17	2992042	15	Y	N	1	*	17
contig_19	2845419	29	Y	N	2	*	19
contig_1	2718700	21	Y	N	1	*	1
contig_30	1385081	17	N	N	1	*	*,30,*
contig_15	1366888	6	N	N	1	*	*,15,*
contig_26	636384	5	N	N	1	*	*,26,*
contig_3	634068	5	N	N	1	*	*,3,*
contig_27	413596	5	N	N	1	*	*,27,*
contig_14	366536	5	N	N	1	*	*,14,*
contig_24	341535	5	N	N	1	*	*,24,*
contig_34	301102	5	N	N	1	*	*,34,*
contig_42	262204	5	N	N	1	*	*,42,*
contig_23	249264	5	N	N	1	*	*,23,*
contig_11	226386	6	N	N	1	*	*,11,*
contig_9	225110	5	N	N	1	*	*,9,*
contig_28	207847	5	N	N	1	*	*,28,*
contig_16	177411	5	N	N	1	*	*,16,*
contig_21	170271	6	N	N	1	*	*,21,*
contig_22	158432	6	N	N	1	*	*,22,*
contig_38	147948	5	N	N	1	*	*,38,*
contig_5	122093	7	N	N	1	*	*,5,*
contig_47	110006	23	Y	N	1	*	47
contig_36	91061	9	N	N	1	*	*,36,*
contig_41	81160	7	Y	N	1	*	41
contig_39	80051	4	N	N	1	*	*,39,*
contig_40	77868	5	N	N	1	*	*,40,*
contig_46	70907	5	N	N	1	*	*,46,*
contig_51	70148	6	N	N	1	*	*,51,*
contig_4	53411	8	N	N	1	*	*,4,43,43,43,*
contig_44	49574	62	Y	N	4	*	44
contig_20	34810	5	N	N	1	*	*,20,*
contig_49	33440	4	N	N	1	*	*,49,*
contig_32	31213	4	N	N	1	*	*,32,*
contig_13	26628	3	N	N	1	*	*,13,*
contig_48	18263	19	Y	N	1	*	48
contig_8	17875	12	N	N	1	*	*,8,*
contig_37	16979	3	N	N	1	*	*,37,*
contig_12	16710	3	N	N	1	*	*,12,*
contig_2	15490	3	N	N	1	*	*,2,*
contig_45	12734	78	Y	N	5	*	45
contig_35	7335	10	N	N	2	*	*,35,*
contig_18	5669	6	Y	N	1	*	18
contig_7	4985	3	N	N	1	*	*,7,*
contig_31	4397	4	N	N	1	*	*,31,*
contig_33	4253	28	N	N	2	*	*,33,*
contig_29	3043	51	N	N	2	*	*,29,*
