#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_3	4758469	25	Y	N	2	*	3
contig_4	2992202	11	Y	N	1	*	4
contig_2	2962626	13	N	N	1	*	*,2,*
contig_6	2845412	20	Y	N	2	*	6
contig_41	2718713	15	Y	N	1	*	41
contig_29	2010707	6	N	N	1	*	*,29,*
contig_43	1421145	7	N	N	1	*	*,43,*
contig_1	1383846	13	N	N	1	*	*,1,*
contig_62	614808	5	N	N	1	*	*,62,*
contig_37	441997	4	N	N	1	*	*,37,*
contig_31	417984	13	N	N	1	*	*,31,*
contig_8	389845	5	N	N	1	*	*,8,*
contig_32	344154	4	N	N	1	*	*,32,*
contig_19	277440	5	N	N	1	*	*,19,*
contig_65	268365	4	N	N	1	*	*,65,*
contig_52	246969	5	N	N	1	*	*,52,*
contig_70	213004	3	N	N	1	*	*,70,*
contig_61	208074	4	N	N	1	*	*,61,*
contig_39	207557	5	N	N	1	*	*,39,*
contig_24	202731	6	N	N	1	*	*,24,*
contig_72	186098	4	N	N	1	*	*,72,*
contig_21	186025	4	N	N	1	*	*,21,*
contig_60	182607	5	N	N	1	*	*,60,*
contig_40	179180	4	N	N	1	*	*,40,*
contig_66	173935	5	N	N	1	*	*,66
contig_9	170236	4	N	N	1	*	*,9,*
contig_33	166646	4	N	N	1	*	*,33,*
contig_18	156373	4	N	N	1	*	*,18,*
contig_22	132416	5	N	N	1	*	*,22,*
contig_63	122171	5	N	N	1	*	*,63,*
contig_74	110007	19	Y	N	1	*	74
contig_50	108158	5	N	N	1	*	*,50,*
contig_25	104512	6	N	N	1	*	*,25,*
contig_59	104405	4	N	N	1	*	*,59,*
contig_13	94503	4	N	N	1	*	*,13,*
contig_54	92611	4	N	N	1	*	*,54,*
contig_27	91094	7	N	N	1	*	*,27,*
contig_14	81262	3	Y	N	1	*	14
contig_58	70912	4	N	N	1	*	*,58,*
contig_48	68720	4	N	N	1	*	*,48,*
contig_12	66245	4	N	N	1	*	*,12,*
contig_68	60709	4	N	N	1	*	*,68,*
contig_46	57953	6	N	N	1	*	*,46,*
contig_26	56388	4	N	N	1	*	*,26,*
contig_53	51755	3	N	N	1	*	*,53,*
contig_67	51095	3	N	N	1	*	*,67,*
contig_71	49578	45	Y	N	4	*	71
contig_17	48639	4	N	N	1	*	*,17,*
contig_7	44166	3	N	N	1	*	*,7,*
contig_56	40176	5	N	N	1	*	56,*
contig_51	38601	3	N	N	1	*	*,51,*
contig_55	37948	5	N	N	1	*	*,55,*
contig_47	36649	4	N	N	1	*	*,47,*
contig_10	33619	4	N	N	1	*	*,10,*
contig_42	26797	4	N	N	1	*	*,42,*
contig_28	24219	3	N	N	1	*	*,28,*
contig_57	23318	3	N	N	1	*	57,*
contig_44	22008	4	N	N	1	*	*,44,*
contig_45	20267	3	N	N	1	*	*,45,*
contig_20	18872	3	N	N	1	*	*,20,*
contig_75	18263	14	Y	N	1	*	75
contig_38	17744	4	N	N	1	*	*,38,*
contig_34	16943	3	N	N	1	*	*,34,*
contig_15	16240	3	N	N	1	*	*,15,*
contig_64	13037	3	N	N	1	*	*,64,*
contig_16	11565	3	N	N	1	*	*,16,*
contig_11	9692	4	N	N	1	*	*,11,*
contig_30	9242	4	N	N	1	*	*,30,*
contig_73	6367	107	Y	Y	9	*	73
contig_23	6168	3	N	N	1	*	*,23,*
contig_69	4438	20	Y	Y	1	*	69
contig_49	2993	37	Y	Y	3	*	49
