#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_2	4758420	29	Y	N	2	*	2
contig_17	4046428	8	Y	N	1	*	17
contig_6	2992157	13	Y	N	1	*	6
contig_4	2845414	23	Y	N	2	*	4
contig_40	2718713	18	Y	N	1	*	40
contig_11	1444316	16	N	N	1	*	11
contig_3	1346347	15	N	N	1	*	*,3
contig_22	1229591	15	N	N	1	*	*,22,*
contig_56	830088	5	N	N	1	*	*,56,*
contig_12	634417	5	N	N	1	*	*,12,*
contig_55	538822	5	N	N	1	*	55,*
contig_23	417975	15	N	N	1	*	*,23,*
contig_52	413826	4	N	N	1	*	*,52,*
contig_48	366644	5	N	N	1	*	*,48,*
contig_26	333036	5	N	N	1	*	*,26,*
contig_28	268875	5	N	N	1	*	*,28,*
contig_13	263179	4	N	N	1	*	*,13,*
contig_30	261984	5	N	N	1	*	*,30,*
contig_27	249209	5	N	N	1	*	*,27,*
contig_29	226445	6	N	N	1	*	*,29,*
contig_36	216110	4	N	N	1	*	*,36,*
contig_14	207832	5	N	N	1	*	*,14,*
contig_9	166923	16	N	N	1	*	9
contig_8	156219	4	N	N	1	*	*,8,*
contig_5	132854	5	N	N	1	*	*,5,*
contig_24	132013	5	N	N	1	*	*,24
contig_15	124884	7	N	N	1	*	15,*
contig_61	110006	20	Y	N	1	*	61
contig_1	107014	4	N	N	1	*	*,1,*
contig_10	104449	14	N	N	1	*	10,*
contig_41	91071	8	N	N	1	*	*,41,*
contig_39	88580	4	N	N	1	*	*,39,*
contig_60	81257	5	Y	N	1	*	60
contig_38	80338	4	N	N	1	*	*,38,*
contig_37	79880	4	N	N	1	*	*,37,*
contig_54	74602	5	N	N	1	*	*,54,*
contig_18	71998	5	N	N	1	*	*,18,*
contig_58	70920	5	N	N	1	*	*,58,*
contig_35	69029	5	N	N	1	*	*,35,*
contig_42	60648	5	N	N	1	*	*,42,*
contig_59	53126	6	N	N	1	*	*,59,*
contig_7	52021	5	N	N	1	*	*,7,*
contig_62	51094	3	N	N	1	*	*,62,*
contig_51	50197	11	N	N	1	*	*,51,*
contig_57	49578	53	Y	N	4	*	57
contig_32	44052	3	N	N	1	*	*,32,*
contig_49	39295	8	N	N	1	*	49,50,50,50,*
contig_34	37224	4	N	N	1	*	*,34,*
contig_25	26629	3	N	N	1	*	*,25,*
contig_20	26202	5	N	Y	1	4	*,20,*
contig_21	26202	5	N	Y	1	4	*,21,*
contig_44	24434	6	N	N	1	*	*,44,*
contig_45	19514	3	N	N	1	*	*,45,*
contig_53	18881	4	N	N	1	*	*,53,*
contig_47	18251	18	Y	N	1	*	47
contig_19	17679	3	N	N	1	*	*,19,*
contig_16	16979	3	N	N	1	*	*,16,*
contig_46	13431	4	N	N	1	*	*,46,*
contig_63	12734	72	Y	N	5	*	63
contig_31	5337	4	Y	N	1	*	31
contig_43	3757	30	N	N	1	*	*,43,*
contig_33	3032	47	N	N	3	*	*,33,*
