#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_9	4757993	23	Y	N	1	*	9
contig_2	4045737	9	Y	N	1	*	2
contig_14	2992053	16	Y	N	1	*	14
contig_15	2845432	27	Y	N	2	*	15
contig_6	2718723	21	Y	N	1	*	6
contig_8	1661763	12	N	N	1	*	*,8,*
contig_21	1213900	12	N	N	1	*	*,21,*
contig_10	1192814	12	N	N	1	*	*,10,*
contig_41	1175070	5	N	N	1	*	*,41,*
contig_20	734756	13	N	N	1	*	*,20,*
contig_29	729961	5	N	N	1	*	*,29,*
contig_40	702036	6	N	N	1	*	*,40,*
contig_11	675783	5	N	N	1	*	*,11,*
contig_31	513905	6	N	N	1	*	*,31,*
contig_3	444137	6	N	N	1	*	*,3,*
contig_23	434141	6	N	N	1	*	*,23,*
contig_13	273147	5	N	N	1	*	*,13,*
contig_7	266237	6	N	N	1	*	*,7,*
contig_32	266168	4	N	N	1	*	*,32,*
contig_1	256579	5	N	N	1	*	*,1,*
contig_30	254848	6	N	N	1	*	*,30,*
contig_43	128809	5	N	N	1	*	*,43,*
contig_18	121504	5	N	N	1	*	*,18,*
contig_12	111551	6	N	N	1	*	*,12,*
contig_39	110009	16	Y	N	1	*	39
contig_26	100203	3	N	N	1	*	*,26,*
contig_33	71743	6	N	N	1	*	*,33,*
contig_24	71248	5	N	N	1	*	*,24,*
contig_36	62686	3	N	N	1	*	*,36,*
contig_34	61105	5	N	N	1	*	*,34,*
contig_44	49572	40	Y	N	2	*	44
contig_5	43243	5	N	N	1	*	*,5,*
contig_28	36001	3	N	N	1	*	*,28,*
contig_19	35747	4	N	N	1	*	*,19,*
contig_38	28431	4	N	N	1	*	*,38,*
contig_27	18324	18	Y	N	1	*	27
contig_22	17963	4	N	N	1	*	*,22,*
contig_42	17467	4	N	N	1	*	*,42,*
contig_35	13925	8	N	N	2	*	*,35,*
contig_4	13762	3	N	N	1	*	*,4,*
contig_37	12735	63	Y	N	4	*	37
contig_25	11887	4	N	N	1	*	*,25,*
contig_17	11306	4	N	N	1	*	*,17,*
contig_16	6179	6	Y	N	1	*	16
