#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_52	1434688	5	N	N	1	*	*,52,*
contig_54	1163872	6	N	N	1	*	*,54,*
contig_67	930608	8	N	N	1	*	*,67,*
contig_8	685613	9	N	N	1	*	*,8,*
contig_173	672315	7	N	N	1	*	*,173,*
contig_172	532849	4	N	N	1	*	*,172,-37
contig_35	524456	4	N	N	1	*	*,35,*
contig_120	511507	7	N	N	1	*	*,120,*
contig_9	483057	10	N	N	1	*	*,9,163,16
contig_68	465686	6	N	N	1	*	*,68,*
contig_112	464207	8	N	N	1	*	*,112,*
contig_169	445346	9	N	N	1	*	*,169,*
contig_7	427596	8	N	N	1	*	*,7,*
contig_11	345592	10	N	N	1	*	*,11,163
contig_165	330613	4	N	N	1	*	*,165,*
contig_51	316430	4	N	N	1	*	*,51,*
contig_72	260254	8	N	N	1	*	*,72,*
contig_1	249605	9	N	N	1	*	*,1
contig_47	216894	3	N	N	1	*	*,47,*
contig_167	208855	8	N	N	1	*	*,167,*
contig_58	202266	12	N	N	2	*	*,58,*
contig_103	200339	3	N	N	1	*	*,103,*
contig_144	185620	9	N	N	1	*	*,144,*
contig_164	176250	8	N	N	1	*	-163,164,*
contig_27	168815	4	N	N	1	*	*,27,*
contig_74	144069	3	N	N	1	*	*,74,*
contig_32	138922	4	N	N	1	*	32,*
contig_49	138058	3	N	N	1	*	*,49,*
contig_185	132713	3	N	N	1	*	*,185,*
contig_130	115165	9	N	N	1	*	*,130,*
contig_2	114067	11	N	N	2	*	2,*
contig_138	113737	3	N	N	1	*	*,138,*
contig_45	113359	6	N	N	1	*	*,45,*
contig_20	111934	3	N	N	1	*	*,20,*
contig_166	106700	6	N	N	1	*	*,166,*
contig_200	106602	4	N	N	1	*	*,200,*
contig_15	105825	9	N	N	1	*	*,15,*
contig_41	104771	4	Y	N	1	*	41
contig_196	103647	5	N	N	1	*	*,196,*
contig_19	96232	7	N	N	1	*	16,19,*
contig_176	95154	5	N	N	1	*	*,176,*
contig_60	94293	9	N	N	1	*	*,60,*
contig_193	92075	4	N	N	1	*	*,193,*
contig_28	89790	5	N	N	1	*	*,28,*
contig_178	86606	9	N	N	1	*	*,178,*
contig_26	85728	4	N	N	1	*	*,26,*
contig_10	85628	6	N	N	1	*	-163,10,*
contig_38	82675	5	N	N	1	*	*,38,39
contig_118	81105	6	N	N	1	*	*,118,*
contig_76	80156	5	N	N	1	*	*,76,*
contig_87	78085	4	N	N	1	*	*,87,*
contig_192	77455	4	N	N	1	*	*,192,*
contig_170	77269	4	N	N	1	*	*,170,*
contig_84	76453	3	N	N	1	*	*,84,*
contig_57	76171	6	N	N	1	*	*,57,*
contig_131	73134	4	N	N	1	*	*,131,*
contig_143	69609	5	N	N	1	*	*,143,*
contig_101	68509	4	N	N	1	*	*,101,*
contig_109	68312	3	N	N	1	*	*,109,*
contig_108	66805	3	N	N	1	*	*,108,*
contig_99	66684	7	N	N	1	*	*,99,*
contig_71	65209	4	N	N	1	*	*,71,*
contig_135	65050	3	N	N	1	*	*,135,*
contig_201	63291	4	N	N	1	*	*,201,*
contig_189	59789	4	N	N	1	*	*,189,*
contig_65	58758	5	N	N	1	*	*,65,*
contig_190	58457	4	N	N	1	*	*,190,*
contig_171	58326	4	N	N	1	*	*,171,*
contig_42	55313	5	N	N	1	*	*,42,*
contig_40	54249	4	N	N	1	*	*,40,*
contig_162	53370	9	N	N	2	*	162,*
contig_159	53358	5	N	N	1	*	*,159,*
contig_69	50582	6	N	N	1	*	*,69,*
contig_56	49954	4	N	N	1	*	*,56,*
contig_177	49700	11	N	N	1	*	*,177,*
contig_197	49574	18	Y	N	3	*	197
contig_18	49522	12	N	N	2	*	*,18,-16
contig_198	49217	3	N	N	1	*	*,198,*
contig_73	48986	3	N	N	1	*	*,73,*
contig_119	48521	4	N	N	1	*	*,119,*
contig_80	46999	5	N	N	1	*	*,80,*
contig_181	46122	4	N	N	1	*	*,181,*
contig_182	45316	4	N	N	1	*	*,182,*
contig_125	44995	6	N	N	1	*	*,125,*
contig_137	42602	4	N	N	1	*	*,137,*
contig_81	41115	6	N	N	1	*	*,81,*
contig_180	40773	7	N	N	1	*	*,180,*
contig_105	40613	4	N	N	1	*	*,105,*
contig_48	40099	5	N	N	1	*	*,-50,48,*
contig_157	39395	10	N	N	2	*	*,157,*
contig_78	38689	4	N	N	1	*	*,78,*
contig_129	37307	5	N	N	1	*	*,129,*
contig_62	34041	4	N	N	1	*	*,62,*
contig_194	33877	9	N	N	1	*	*,194,*
contig_161	32383	3	N	N	1	*	*,161,*
contig_123	32230	4	N	N	1	*	*,123,*
contig_155	31217	4	N	N	1	*	*,155,*
contig_183	29669	4	N	N	1	*	*,183,*
contig_3	29337	5	N	N	1	*	*,3,*
contig_154	29104	4	N	N	1	*	*,154,*
contig_150	28549	4	N	N	1	*	*,150,*
contig_116	27497	3	N	N	1	*	*,116,*
contig_147	25970	3	N	N	1	*	*,147,*
contig_145	24071	8	N	N	1	*	*,145,*
contig_187	23989	5	N	N	1	*	*,187,*
contig_93	23275	7	N	N	1	*	*,93,*
contig_64	23152	4	N	N	1	*	*,64,*
contig_188	23061	5	N	N	1	*	*,188,*
contig_184	22842	7	N	N	1	*	*,184,*
contig_29	22403	8	N	N	1	*	*,29,*
contig_126	21820	5	N	N	1	*	*,126,*
contig_149	20320	4	N	N	1	*	*,149,*
contig_34	20068	9	N	N	1	*	*,34,*
contig_199	19350	6	N	N	1	*	*,199,*
contig_33	19095	4	N	N	1	*	*,33,*
contig_134	18855	4	N	N	1	*	*,134,*
contig_12	18414	9	N	N	2	*	*,12,*
contig_66	18255	8	Y	N	1	*	66
contig_95	17930	5	N	N	1	*	*,95,*
contig_55	17139	4	N	N	1	*	*,55,*
contig_92	16692	4	N	N	1	*	*,92,*
contig_82	15836	5	N	N	1	*	*,82,*
contig_158	15668	3	N	N	1	*	*,158,*
contig_195	15610	5	N	N	1	*	*,195,-113
contig_186	15504	5	N	N	1	*	*,186,*
contig_31	15413	4	N	N	1	*	*,31,*
contig_100	15314	4	N	N	1	*	*,100,*
contig_136	15080	5	N	N	1	*	*,136,*
contig_6	14711	4	N	N	1	*	*,6,*
contig_191	14554	5	N	N	1	*	*,191,*
contig_128	14355	3	N	N	1	*	*,128,*
contig_104	14119	7	N	N	1	*	*,104,*
contig_124	13935	9	N	N	2	*	*,124,*
contig_107	13751	3	N	N	1	*	*,107,*
contig_153	13293	3	N	N	1	*	*,153,*
contig_175	13022	4	N	N	1	*	*,175,*
contig_91	12897	7	N	N	1	*	*,91,*
contig_179	12736	21	Y	N	4	*	179
contig_102	12541	5	N	N	1	*	*,102,*
contig_63	12282	3	N	N	1	*	*,63,*
contig_111	12251	4	N	N	1	*	*,111,*
contig_90	11966	6	N	N	1	*	*,90,*
contig_61	11429	3	N	N	1	*	*,61,*
contig_77	10920	7	N	N	1	*	*,77,*
contig_98	10698	6	N	N	1	*	*,98,*
contig_43	10636	3	N	N	1	*	*,43,*
